x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
0,-12,27,17,,53,,,,,8,-23,18,177
0,-11,27,17,,,-9,85,0,,21,-27,49,256
0,-12,28,17,,47,14,52,0,,6,-13,6,324
1,-12,28,17,,46,-44,95,0,,11,-60,48,362
0,-12,28,17,,55,-25,82,1,,15,9,11,376
0,-12,27,17,,37,-14,48,69,,8,-51,40,379
0,-12,28,17,,48,-44,79,117,,,,,
0,-11,27,17,,31,-5,35,185,,17,2,22,373
0,,,,,32,-52,71,264,,2,-38,26,367
-12,28,17,,,23,-5,24,330,,14,-61,58,327
0,-12,27,17,,17,-78,57,362,,7,23,-5,254
1,-11,27,17,,22,-26,19,376,,9,-59,57,187
0,-12,28,17,,9,-64,45,378,,8,22,3,124
0,-11,27,17,,20,-41,21,372,,0,-52,46,52
0,-12,28,17,,11,-47,13,361,,12,-43,53,0
0,-11,27,17,,20,-83,48,293,,-3,11,-1,0
0,-12,27,17,,17,-39,4,213,,7,-48,56,0
0,-11,27,17,,17,-83,50,145,,4,0,23,0
0,-11,26,17,,14,-33,1,62,,-10,-25,23,0
0,-11,27,17,,12,-75,39,0,,0,-50,49,0
0,-12,27,17,,12,-25,-9,0,,-6,17,0,0
0,-11,27,17,,5,-45,13,0,,-12,-11,15,0
0,-12,27,17,,11,-43,20,0,,0,-19,37,0
0,-12,28,17,,2,-31,1,0,,-16,3,8,0
0,-11,27,17,,4,-56,28,0,,-11,-33,41,0
0,-11,28,17,,8,-20,-13,0,,-9,16,9,0
-1,-11,27,17,,2,-52,18,0,,-16,-28,40,0
0,-11,28,17,,7,-48,25,0,,-8,-23,49,0
0,-11,28,17,,10,-2,-8,0,,-16,19,0,0
0,-11,28,17,,6,-22,13,0,,-12,-28,50,0
0,-10,27,17,,9,-13,13,0,,-15,24,-1,8
0,-11,27,17,,3,10,-9,0,,-19,-15,30,80
0,-11,27,17,,-12,-29,,,,-10,4,23,125
0,-11,28,17,,,20,0,,,-18,-5,24,192
0,-10,28,17,,-19,19,-14,0,,-9,1,31,264
0,-11,28,17,,-35,-19,3,0,,-15,0,14,332
0,-10,27,17,,-33,-24,14,13,,-10,-7,41,363
0,-11,28,17,,-43,20,-40,102,,-13,11,4,370
0,-11,27,17,,-44,-31,3,146,,-7,-17,5,
1,-10,27,17,,-41,28,-44,218,,2,377,,
0,-11,28,17,,-35,-2,-4,292,,-12,30,-3,369
0,,,,,-36,16,-28,358,,-5,-36,61,356
,-10,27,17,,-32,-6,11,368,,-5,13,33,294
0,-11,28,16,,-31,39,-25,376,,-8,1,14,214
0,-10,29,17,,-28,-3,31,367,,-1,-10,54,148
0,-11,28,17,,-32,56,-10,357,,-4,20,-1,72
0,-10,28,17,,-29,1,39,306,,3,-34,67,4
0,-11,28,17,,-33,62,-3,224,,0,33,8,0
1,-11,28,17,,-28,5,54,158,,1,-37,44,0
1,-11,29,16,,-31,64,10,86,,7,-50,78,0
1,-10,28,17,,-34,48,23,7,,5,42,-14,0
1,-10,28,17,,-20,18,59,0,,5,-22,27,0
1,-11,28,17,,-22,56,27,0,,7,-9,47,0
1,-10,29,17,,-3,13,80,0,,8,41,-12,0
2,-10,28,17,,-7,48,48,0,,11,-62,68,0
1,-11,29,17,,-3,26,64,0,,10,34,2,0
1,-10,28,17,,7,4,87,0,,10,16,-3,0
1,-10,29,16,,7,48,33,0,,18,-48,73,0
2,-11,29,17,,9,20,56,0,,10,24,-10,0
2,-11,28,17,,26,6,79,0,,12,-35,36,0
2,-10,30,17,,24,30,48,0,,16,-2,37,0
2,-11,29,17,,32,-21,92,0,,13,-20,25,0
3,-11,29,17,,44,-13,92,0,,19,-56,70,0
2,-10,28,17,,38,6,59,0,,9,20,0,7
3,-11,30,17,,50,,,,,9,-12,10,77
2,-11,29,17,,-26,106,0,,,20,-34,55,124
3,-11,29,17,,49,6,67,0,,8,-3,5,175
2,-10,29,17,,42,-35,80,0,,20,-45,61,249
2,-10,29,17,,53,-6,65,0,,5,3,-3,313
3,-10,29,17,,44,5,40,50,,9,-48,35,357
3,-11,30,17,,46,-56,88,105,,18,-6,27,373
3,-11,29,17,,38,7,33,158,,6,-35,26,381
3,-11,29,17,,27,-24,45,238,,,,,
3,-11,29,17,,32,-48,59,315,,,,,
2,,,,,22,-13,31,361,,18,-16,37,374
,-10,29,16,,25,-69,51,374,,1,-19,10,367
2,-10,29,17,,7,-27,19,379,,17,-32,49,328
2,-10,29,17,,15,-73,47,375,,2,1,2,264
3,-10,30,17,,12,-34,9,370,,6,-52,48,196
2,-10,29,17,,19,-85,49,319,,9,12,13,129
2,-11,29,17,,14,-42,9,241,,-1,-41,34,50
2,-10,29,17,,16,-77,40,168,,10,-54,57,0
2,-10,29,17,,20,-43,9,90,,0,20,-5,0
3,-11,30,17,,11,-69,36,15,,5,-54,57,0
3,-11,30,17,,16,-64,33,0,,-4,-50,48,0
2,-10,29,17,,4,-31,-2,0,,3,-28,41,0
3,-11,29,17,,10,-57,29,0,,3,-28,41,0
2,-10,29,17,,6,-21,-5,0,,-4,15,5,0
1,-10,28,17,,2,-44,17,0,,-9,-37,42,0
2,-10,29,17,,8,-32,5,0,,-2,-32,46,0
3,-10,29,17,,5,-19,-16,0,,-16,14,-1,0
2,-11,28,17,,3,-52,23,0,,-5,-33,48,0
2,-10,30,17,,13,-32,13,0,,-6,5,21,0
2,-10,29,17,,8,-10,5,0,,-17,-15,27,0
2,-11,28,17,,11,-24,25,0,,-8,2,26,0
1,-10,29,17,,8,2,1,0,,-15,25,-2,0
2,-10,28,17,,-10,-19,6,0,,-13,-32,49,0
2,-10,29,17,,,,,,,-14,25,2,2
2,-10,28,17,,-13,-29,23,0,,-21,1,16,67
2,-10,29,17,,-22,23,-22,0,,-9,-12,38,116
2,-10,28,17,,-33,-28,15,0,,-18,10,9,180
1,-10,28,17,,-40,23,-33,73,,-8,-14,44,256
1,-10,29,17,,-49,-32,-4,126,,-16,14,4,328
1,-10,28,17,,-41,20,-34,188,,-11,-,,
1,-10,29,17,,-43,-17,-10,276,,20,49,361,
1,-11,27,17,,-36,20,-19,344,,-12,22,-2,373
1,-11,28,17,,-38,-6,-11,366,,-8,-24,54,378
0,,,,,-30,50,-32,376,,-11,35,0,370
,-10,28,17,,-27,-8,31,367,,-8,-36,53,360
2,-10,28,17,,-32,56,-7,365,,-7,40,1,303
1,-11,27,17,,-33,3,31,328,,-9,20,0,222
1,-11,28,17,,-29,12,36,249,,0,-27,65,160
1,-11,28,17,,-31,56,3,173,,-4,36,-8,84
0,-11,27,17,,-28,11,56,103,,1,-45,70,18
0,-11,27,17,,-33,63,10,21,,2,12,27,0
1,-11,28,16,,-20,6,64,0,,0,-15,24,0
1,-12,28,17,,-21,63,21,0,,6,-56,75,0
1,-11,29,17,,-20,38,46,0,,4,44,-5,0
1,-11,28,17,,-4,29,69,0,,2,2,6,0
0,-12,27,17,,-7,44,43,0,,9,-32,61,0
0,-11,28,17,,2,8,81,0,,8,32,2,0
1,-12,28,16,,9,44,42,0,,8,17,-4,0
1,-12,27,17,,8,38,40,0,,16,-48,73,0
0,-11,28,17,,24,-7,92,0,,9,32,-8,0
0,-12,28,17,,26,21,62,0,,9,-32,36,0
0,-12,27,17,,24,-9,76,0,,14,-5,39,0
0,-12,28,17,,40,-23,98,0,,12,32,-8,0
0,-11,28,17,,40,16,53,0,,16,-58,69,0
0,-12,28,17,,46,-35,109,0,,14,27,4,0
0,-11,27,17,,46,15,49,0,,11,1,8,0
0,-12,27,17,,39,-14,58,,,13,-54,59,0
0,-11,27,17,,,0,,,,14,14,13,18
0,-12,27,17,,55,-27,86,0,,14,-47,43,93
0,-12,27,16,,39,-10,45,65,,15,1,26,129
1,-12,28,17,,39,-53,83,113,,9,12,-2,187
0,-12,28,17,,44,0,46,172,,18,-57,64,267
0,-12,28,17,,24,-49,57,254,,10,14,-5,336
0,-12,27,17,,27,-26,44,327,,14,-64,60,366
0,-12,28,17,,13,-39,41,362,,11,16,1,379
1,-12,28,17,,21,-52,48,376,,11,-58,,
0,,,,,1,-26,16,378,,53,378,,
,-12,28,17,,19,-80,51,374,,13,14,7,372
0,-12,28,17,,8,-32,4,367,,5,1,-1,365
0,-11,27,17,,17,-87,52,308,,16,-49,60,318
1,-13,28,17,,16,-38,3,231,,5,16,-6,243
1,-13,28,17,,13,-65,26,157,,12,-56,63,172
0,-12,32,17,,22,-58,25,73,,1,22,-3,0
0,-12,32,17,,11,-52,20,0,,1,22,-3,0
0,-12,27,17,,17,-55,24,0,,-6,-8,8,0
0,-12,28,17,,3,-39,8,0,,0,-52,50,0
0,-12,28,17,,6,-59,31,0,,0,-52,50,0
0,-13,27,17,,10,-21,-7,0,,6,-32,49,0
0,-11,27,17,,3,-55,25,0,,-8,3,-1,0
0,-12,28,17,,10,-52,21,0,,-6,-42,40,0
0,-12,28,17,,4,-24,-11,0,,-2,0,10,0
0,-11,28,16,,9,-43,19,0,,-9,14,0,0
0,-11,27,17,,17,-17,5,0,,-8,-43,48,0
0,-11,27,17,,5,-21,12,0,,-13,21,-3,0
0,-11,28,17,,-11,2,-10,0,,-14,-12,20,0
0,-10,28,17,,-12,-24,13,0,,-7,-9,33,0
1,-12,27,17,,-1,,,,,-17,-2,12,0
0,-11,28,17,,2,-20,19,0,,-12,-33,49,0
0,-10,28,17,,-17,16,-8,0,,-13,26,2,0
1,-11,28,17,,-27,17,-19,0,,-16,-31,46,0
0,-10,28,17,,-32,-24,16,30,,-13,23,9,0
1,-10,26,17,,-43,23,-41,113,,-19,16,3,62
1,-11,28,17,,-43,-35,5,154,,-10,-28,49,116
0,-11,28,16,,-42,32,-47,235,,-16,24,0,181
1,-11,28,17,,-36,-5,-3,307,,-11,-25,51,261
1,-10,28,17,,-38,18,-31,364,,-16,24,-1,336
1,-11,28,17,,-32,-9,13,372,,-12,-28,50,363
0,-10,28,17,,-32,43,-27,376,,-10,25,1,373
1,-10,28,17,,-27,-7,36,367,,-11,,,
0,,,,,-32,57,-13,352,,-23,47,376,
,-11,28,17,,-29,0,40,290,,-10,28,10,368
1,-11,28,17,,-32,62,-3,210,,-9,-26,38,348
1,-10,27,17,,-29,7,54,140,,-6,25,18,276
1,-11,28,17,,-31,62,9,73,,-7,-17,32,190
1,-10,28,17,,-34,47,21,0,,-2,13,35,125
0,-10,29,17,,-17,17,59,0,,-6,-7,18,52
1,-10,28,17,,-23,54,29,0,,4,-8,47,0
1,-10,28,17,,-15,21,65,0,,0,40,-6,0
2,-10,30,17,,-5,46,48,0,,0,7,6,0
1,-11,29,17,,-2,26,62,0,,8,-26,64,0
1,-9,29,17,,7,5,85,0,,3,34,7,0
1,-10,28,17,,8,46,36,0,,6,-46,49,0
1,-10,28,17,,8,20,57,0,,12,-47,71,0
1,-10,28,16,,27,6,78,0,,9,30,-10,0
1,-10,28,17,,26,28,49,0,,13,-58,76,0
1,-10,29,17,,32,-20,91,0,,15,0,41,0
1,-10,28,17,,44,-13,94,0,,8,-13,17,0
1,-10,28,17,,38,6,58,0,,15,-62,69,0
1,-10,28,17,,,,,,,13,31,1,0
1,-10,29,17,,42,-27,93,0,,9,6,3,0
1,-10,29,17,,51,5,69,0,,20,-42,71,0
1,-10,28,17,,40,-33,77,0,,14,18,17,0
1,-10,29,17,,50,-45,97,1,,12,-41,42,0
2,-10,28,17,,44,7,38,64,,17,0,32,0
2,-10,28,17,,44,-58,90,113,,11,19,-5,56
2,-10,28,17,,39,11,30,178,,19,-60,65,113
1,-10,29,17,,26,-65,71,260,,10,18,0,162
2,-11,29,17,,21,-1,28,328,,10,-19,13,234
2,-11,28,17,,22,-5,23,365,,20,-33,52,314
1,-10,28,17,,24,-80,59,376,,8,-8,5,356
2,-11,28,17,,9,-15,13,379,,19,-46,56,370
2,-10,29,17,,14,-82,52,376,,7,4,-3,382
2,,,,,14,-28,8,370,,,,,
-11,29,17,,,17,-89,48,309,,19,-53,60,376
1,-11,28,17,,18,-43,12,228,,5,14,-5,372
2,-11,29,17,,15,-72,38,152,,2,-36,25,348
2,-10,29,17,,20,-50,16,67,,16,-13,35,270
2,-11,29,17,,9,-60,27,0,,3,-18,14,197
2,-10,29,17,,16,-69,35,0,,14,-25,47,125
2,-11,29,17,,7,-26,-4,0,,-2,-3,5,52
2,-11,29,17,,11,-59,33,0,,1,-55,49,0
1,-11,29,17,,13,-39,15,0,,6,13,8,0
1,-11,29,17,,0,-36,9,0,,-3,8,-4,0
1,-10,29,17,,12,-42,8,0,,7,-46,59,0
1,-11,29,17,,14,-12,3,0,,3,5,18,0
1,-10,29,17,,6,-7,3,0,,-9,-31,26,0
2,-11,28,17,,7,-25,13,0,,0,-52,53,0
1,-11,28,17,,7,-25,13,0,,-7,22,-6,0
1,-11,27,17,,11,-38,25,0,,-7,-47,53,0
2,-11,27,16,,11,-14,5,0,,0,-17,39,0
2,-11,29,17,,-13,-1,,,,-16,3,6,0
1,-11,29,17,,2,0,0,,,-12,-38,45,0
2,-11,29,17,,-12,-29,25,0,,-9,20,5,0
1,-11,28,17,,-20,25,-21,0,,-15,-29,41,0
2,-11,28,17,,-35,-32,11,2,,-10,19,13,0
2,-11,29,17,,-39,24,-33,88,,-16,24,-5,0
2,-11,28,17,,-50,-30,-2,134,,-11,-33,54,0
1,-11,27,17,,-43,23,-33,202,,-15,28,-4,46
0,-10,28,17,,-47,-18,-12,292,,-12,-37,55,108
1,-11,29,17,,-36,17,-21,353,,-13,32,0,169
2,-11,29,17,,-38,-2,-11,368,,-15,-31,50,247
1,-11,27,17,,-30,52,-33,376,,-12,25,2,318
1,-11,28,17,,-31,-10,28,366,,-14,-25,44,357
1,-11,28,17,,-31,53,-7,361,,-8,21,11,372
1,-11,28,16,,-34,8,30,307,,-13,-14,,
1,,,,,-33,48,10,229,,,35,375,
-11,28,17,,,-33,21,35,149,,-9,15,24,370
1,-11,29,17,,-30,41,27,78,,-9,-10,23,363
1,-11,28,17,,-32,60,12,0,,-5,7,38,314
1,-11,29,17,,-20,9,64,0,,-8,39,-3,229
1,-11,27,17,,-23,58,24,0,,-4,-37,60,160
0,-11,28,17,,-20,42,43,0,,-3,38,1,88
1,-10,27,17,,-4,25,68,0,,0,-40,54,22
1,-11,28,17,,-7,48,43,0,,4,-26,58,0
1,-11,28,17,,0,14,79,0,,0,24,-4,0
1,-11,29,17,,8,40,47,0,,0,-36,48,0
1,-11,28,17,,7,39,39,0,,4,19,24,0
1,-11,27,17,,24,-5,90,0,,4,31,-11,0
2,-11,29,17,,28,18,64,0,,10,-54,72,0
1,-10,28,17,,24,-5,74,0,,9,36,-8,0
1,-11,28,17,,39,-20,97,0,,6,-15,18,0
1,-11,28,17,,40,16,53,,,16,-19,54,0
1,-11,27,17,,0,,,,,9,6,6,0
1,-11,28,17,,47,-32,106,0,,12,-54,60,0
1,-11,28,17,,47,13,52,0,,18,-41,68,0
0,-11,29,17,,41,-13,58,0,,10,21,-6,0
1,-11,27,17,,54,-27,89,14,,19,-54,73,0
0,-11,28,17,,40,-11,41,86,,16,3,32,0
0,-11,29,17,,48,-47,87,130,,13,-24,28,0
0,-10,28,16,,33,3,29,199,,18,-16,47,0
1,-11,29,17,,21,-49,57,281,,11,22,0,63
1,-11,28,17,,28,-24,43,343,,17,-59,60,115
0,-11,28,17,,17,-40,37,366,,11,16,9,168
0,-11,29,17,,24,-61,52,379,,16,-53,49,241
1,-11,28,17,,-1,-19,14,376,,12,4,17,310
1,-10,28,17,,21,-85,51,374,,8,6,-6,356
2,-11,29,17,,10,-29,2,348,,18,-58,61,372
1,-10,28,17,,22,-93,54,272,,8,14,-5,384
1,,,,,14,-30,1,196,,17,-59,61,376
-11,28,16,,,18,-88,50,121,,7,17,-2,373
1,-11,28,17,,13,-33,-1,34,,3,-,,
1,-11,28,17,,14,-72,36,0,,19,10,349,
2,-11,29,17,,10,-30,0,0,,16,-30,49,271
2,-11,29,17,,3,-32,6,0,,4,-3,4,208
1,-11,29,17,,15,-53,28,0,,14,-39,56,136
1,-11,28,17,,11,-25,0,0,,-2,9,-3,62
1,-11,27,17,,3,-46,17,0,,0,-45,38,0
2,-11,28,17,,12,-53,23,0,,8,2,20,0
1,-12,28,17,,3,-22,-12,0,,-2,16,-6,0
1,-11,28,17,,7,-49,25,0,,6,-52,59,0
1,-11,28,17,,17,-24,11,0,,6,-8,30,0
1,-11,29,17,,3,-13,3,0,,-11,-17,15,0
1,-12,29,17,,13,-21,23,0,,5,-24,38,0
1,-12,28,17,,4,8,-1,0,,-5,20,0,0
2,-11,28,17,,,,,,,-8,-44,46,0
2,-12,28,17,,-14,-26,14,0,,0,-30,47,0
1,-11,28,17,,-16,15,-8,0,,-16,14,-3,0
1,-11,29,17,,-28,20,-24,0,,-4,-37,53,0
2,-11,28,17,,-31,-29,14,42,,-6,9,18,0
1,-11,28,17,,-43,25,-40,118,,-17,-19,28,0
2,-11,28,17,,-45,-36,5,160,,-8,5,27,0
1,-11,29,17,,-41,33,-47,246,,-15,31,-6,0
1,-12,28,17,,-37,-29,1,317,,-13,-40,54,0
1,-11,28,16,,-32,36,-34,366,,-14,33,-2,41
2,-11,29,17,,-39,-20,8,372,,-15,-39,51,105
1,-11,28,17,,-31,38,-20,375,,-12,31,5,162
1,-11,29,17,,-29,-9,34,367,,-17,-28,42,243
1,-11,28,17,,-31,60,-11,349,,-10,19,12,317
1,-11,28,17,,-31,-1,40,273,,-17,-16,32,357
2,-11,29,17,,-31,60,-2,197,,-8,8,24,368
1,-10,28,17,,-31,9,49,125,,-15,0,1,
1,,,,,-29,19,48,52,,9,376,,
-11,28,17,,,-33,53,20,0,,-9,-29,53,370
1,-11,28,17,,-18,12,61,0,,-10,33,2,364
1,-11,29,17,,-22,60,27,0,,-8,-31,49,316
1,-11,28,17,,-5,12,79,0,,-7,33,7,240
1,-10,28,17,,-5,38,56,0,,-6,-28,47,166
1,-11,29,17,,-5,33,58,0,,-2,26,18,93
1,-11,28,17,,4,6,83,0,,-4,-25,35,21
1,-11,28,17,,9,45,35,0,,2,11,27,0
0,-11,28,17,,8,27,52,0,,0,35,-9,0
1,-11,28,17,,26,1,84,0,,0,-16,28,0
1,-10,28,17,,25,25,53,0,,7,-3,45,0
1,-11,28,16,,31,-17,87,0,,4,37,-5,0
1,-11,28,17,,44,-17,96,0,,7,-54,64,0
1,-11,28,17,,39,9,,,,10,-24,55,0
0,-11,28,17,,,56,0,,,8,8,3,0
1,-11,28,17,,42,-25,92,0,,8,-51,56,0
1,-11,27,17,,49,4,70,0,,13,24,17,0
0,-10,28,17,,41,-34,75,0,,8,-38,41,0
0,-11,28,17,,51,-47,100,26,,16,-56,72,0
0,-11,28,17,,45,8,34,86,,12,31,-8,0
0,-11,27,17,,45,-60,94,128,,10,-19,23,0
0,-11,28,17,,38,15,27,207,,19,-18,52,0
0,-10,28,16,,27,-70,74,285,,11,-2,10,0
0,-11,28,17,,18,5,25,341,,13,-56,63,0
0,-11,28,17,,24,-1,18,367,,14,17,9,51
0,-11,27,17,,25,-87,65,379,,15,-50,48,111
0,-11,27,17,,8,-7,6,378,,15,4,24,154
1,-12,28,17,,15,-91,54,377,,11,-40,32,230
0,-11,27,17,,15,-20,5,368,,18,-62,66,309
0,-11,27,17,,17,-94,51,297,,11,17,-9,360
0,-11,28,17,,16,-39,10,219,,15,-65,64,374
1,-10,28,17,,17,-76,36,140,,11,18,-3,382
0,,,,,18,-50,18,58,,12,-59,53,375
-10,28,16,,,9,-57,24,0,,10,12,7,369
0,-11,28,17,,16,-76,39,0,,,,,
0,-11,28,17,,5,-22,-8,0,,,,,
1,-11,28,17,,5,-41,12,0,,9,-51,43,334
0,-12,28,17,,14,-45,20,0,,10,5,19,265
0,-11,28,17,,-1,-30,3,0,,4,13,-6,197
1,-11,27,17,,9,-54,24,0,,12,-52,61,125
0,-11,26,17,,6,-23,-10,0,,2,18,-6,50
0,-11,28,17,,4,-47,17,0,,9,-55,58,0
0,-11,28,17,,16,-42,25,0,,11,-16,37,0
0,-11,28,17,,5,-1,-5,0,,-6,-13,13,0
0,-11,28,17,,7,-26,13,0,,7,-26,44,0
1,-11,28,17,,8,-6,10,0,,-2,16,0,0
1,-11,27,17,,-,,,,,-4,-48,44,0
1,-11,28,16,,6,13,-14,0,,3,-37,50,0
0,-11,28,17,,-11,-32,26,0,,-12,11,-4,0
0,-11,29,16,,-21,28,-20,0,,-2,-40,53,0
0,-12,28,17,,-34,-33,14,19,,-15,23,-8,0
1,-12,28,17,,-39,24,-33,105,,-15,-18,22,0
1,-11,28,17,,-49,-33,-3,150,,-6,-5,34,0
1,-11,29,17,,-40,24,-32,230,,-18,-5,12,0
1,-11,28,17,,-48,-17,-12,313,,-11,-37,53,0
1,-11,28,17,,-35,16,-19,363,,-12,30,-2,0
0,-12,28,17,,-30,-26,17,372,,-14,-37,48,0
1,-10,28,16,,-30,53,-30,374,,-13,29,8,29
1,-11,28,16,,-32,-9,28,366,,-17,-32,40,99
0,-11,27,17,,-30,52,-6,353,,-10,21,16,150
1,-11,27,17,,-35,9,28,285,,-16,33,-5,226
0,-11,28,17,,-31,47,12,210,,-8,-38,56,304
1,-10,28,17,,-37,26,33,129,,-15,36,-4,356
1,-10,28,17,,-28,38,31,58,,-13,-38,51,369
1,-11,29,17,,-34,36,34,0,,-17,19,,
1,,,,,-20,8,64,0,,5,376,,
-11,28,17,,,-21,60,26,0,,-12,-24,47,373
1,-10,28,17,,-10,13,74,0,,-13,26,-4,365
1,-11,28,17,,-3,19,71,0,,-4,-29,59,312
2,-11,29,17,,-8,52,39,0,,-4,17,24,231
1,-10,28,17,,0,16,75,0,,-8,-10,28,158
1,-11,28,17,,10,39,49,0,,0,8,38,94
1,-11,28,17,,6,44,37,0,,-7,-5,16,26
1,-11,27,17,,22,-8,93,0,,1,-43,60,0
1,-10,28,17,,23,27,44,0,,1,34,0,0
2,-11,28,17,,23,-2,71,0,,-1,6,11,0
2,-12,29,17,,44,-3,84,0,,9,-22,60,0
2,-11,29,17,,40,18,52,0,,6,30,8,0
1,-10,29,17,,44,-33,110,0,,4,-43,49,0
1,-10,28,17,,49,13,49,,,11,-41,65,0
1,-10,28,17,,0,,,,,8,23,-5,0
2,-11,29,17,,42,-12,54,0,,14,-51,72,0
2,-11,28,17,,55,-28,90,39,,13,-59,66,0
1,-10,29,17,,40,-10,41,100,,19,-20,51,0
2,-10,29,17,,46,-48,88,154,,19,-20,51,0
1,-10,28,17,,35,2,24,228,,13,31,4,0
2,-10,28,17,,30,-65,80,304,,12,-53,63,0
2,-10,28,17,,25,14,16,354,,16,22,13,0
2,-11,29,16,,15,-39,34,368,,10,15,-2,0
2,-11,29,17,,23,-64,56,380,,19,-53,70,0
2,-10,29,17,,1,-16,9,376,,17,3,26,56
2,-11,28,17,,18,-90,57,373,,11,-33,32,115
2,-11,28,17,,10,-20,-2,333,,18,-14,43,170
2,-10,29,17,,20,-102,58,252,,10,-20,14,247
2,-10,29,17,,15,-23,-3,171,,17,-34,51,324
2,-10,29,17,,18,-92,52,96,,9,-7,3,363
2,-10,28,17,,13,-32,2,18,,17,-48,61,374
2,-10,29,17,,13,-73,34,0,,8,8,-6,
3,,,,,16,-74,35,0,,384,,,
-11,30,16,,,4,-20,-3,0,,8,-49,40,376
2,-10,28,17,,16,-63,36,0,,14,-1,23,373
2,-10,28,17,,0,-15,-11,0,,6,-35,27,340
2,-11,28,17,,4,-39,10,0,,13,-12,34,261
2,-11,29,17,,12,-39,5,0,,4,-19,17,187
2,-11,29,17,,3,-17,-17,0,,12,-22,42,115
2,-10,30,17,,8,-52,27,0,,-1,-8,10,37
2,-10,28,17,,8,0,-6,0,,5,-53,52,0
1,-11,29,17,,2,-8,-5,0,,3,14,4,0
1,-10,29,17,,13,-27,28,0,,-4,1,1,0
1,-10,29,17,,4,9,-3,0,,1,-45,45,0
1,-11,28,17,,-13,-26,16,0,,0,7,13,0
2,-10,28,17,,-11,-24,27,0,,-7,12,-5,0
2,-11,29,17,,,,,,,1,-48,55,0
2,-11,29,16,,-28,23,-25,0,,-9,19,-7,0
2,-11,29,17,,-31,-30,15,62,,-12,-20,20,0
2,-11,29,17,,-43,27,-41,127,,-2,-10,35,0
1,-11,28,17,,-43,-36,6,172,,-16,-2,7,0
2,-10,29,17,,-40,34,-46,260,,-9,-41,48,0
1,-11,28,17,,-39,-31,2,327,,-12,24,1,0
1,-10,29,17,,-32,36,-35,366,,-13,-33,45,0
1,-10,29,17,,-37,-20,7,373,,-7,-25,56,0
1,-11,28,17,,-31,39,-19,372,,-17,23,-8,0
1,-10,28,17,,-30,-11,33,366,,-8,-34,59,0
2,-11,28,17,,-30,61,-13,332,,-18,32,-11,67
1,-11,29,16,,-31,0,42,257,,-8,-45,61,116
1,-11,28,17,,-32,61,0,188,,-16,42,-7,187
1,-11,28,17,,-36,48,11,110,,-12,-44,56,270
1,-11,28,17,,-27,16,49,38,,-14,37,-2,337
1,-11,28,17,,-33,56,17,0,,-14,-35,45,362
2,-12,28,17,,-17,11,64,0,,-9,27,12,374
1,-11,28,17,,-23,61,26,0,,-15,-14,32,374
2,,,,,-17,29,57,0,,-9,10,28,368
-11,29,17,,,-4,35,56,0,,-,,,
0,-11,28,17,,-5,36,57,0,,11,-4,16,349
1,-11,28,17,,5,7,86,0,,-5,0,42,283
0,-11,28,17,,8,46,36,0,,-8,40,-1,202
2,-11,28,17,,7,30,49,0,,-4,-35,58,133
1,-12,27,17,,27,-1,84,0,,-5,34,5,61
1,-12,27,17,,26,24,53,0,,0,-35,48,0
1,-11,28,17,,29,-16,88,0,,5,-28,57,0
0,-11,28,17,,43,-17,99,,,-3,22,0,0
0,-11,28,17,,0,,,,,0,-31,45,0
1,-12,27,17,,39,10,53,0,,6,14,25,0
1,-11,27,17,,48,-29,110,0,,9,29,0,0
1,-12,28,17,,46,7,45,0,,3,-15,22,0
1,-11,28,16,,40,-32,76,0,,9,-51,64,0
0,-11,28,17,,43,-59,93,125,,9,-51,64,0
0,-11,28,17,,46,-21,71,136,,19,-16,52,0
1,-11,28,17,,46,-21,71,180,,12,30,7,0
0,-11,27,17,,28,-24,35,266,,9,-52,54,0
1,-11,28,17,,33,-53,69,330,,20,-37,64,0
0,-12,28,17,,24,-4,19,365,,9,10,-6,0
1,-12,28,17,,25,-84,63,374,,10,-39,47,0
1,-12,28,16,,9,-6,9,378,,18,4,31,0
1,-11,28,16,,3,-50,24,375,,10,-28,30,0
0,-11,28,17,,19,-68,47,368,,17,-60,71,2
0,-11,27,17,,8,-35,3,319,,13,25,-3,78
0,-12,28,17,,24,-97,58,244,,14,-63,63,124
1,-12,27,17,,13,-24,-5,162,,15,20,7,180
1,-12,27,17,,22,-96,54,87,,10,0,2,242
0,-11,28,17,,14,-23,-6,1,,19,-53,64,318
0,-11,27,17,,11,-55,21,0,,10,10,-8,364
0,-11,27,17,,11,-52,20,0,,16,-62,66,375
0,-11,27,17,,4,-35,5,0,,10,19,,
0,-12,27,16,,12,-65,34,0,,,-9,382,
0,-12,27,17,,4,-20,-6,0,,14,-62,63,374
0,-12,28,,,8,-55,23,0,,9,19,-4,368
,17,,,,11,-53,20,0,,4,-15,9,329
0,-12,28,17,,-1,-18,-15,0,,15,-32,50,248
0,-11,27,17,,15,-48,29,0,,5,0,4,193
0,-11,27,17,,13,-14,8,0,,7,-49,49,125
1,-11,27,17,,6,-22,8,0,,8,10,11,51
0,-12,28,17,,15,-36,34,0,,0,-42,37,0
0,-11,28,17,,-3,16,-16,0,,8,0,19,0
1,-11,27,17,,-12,-34,26,0,,-2,13,-2,0
0,-11,28,17,,-22,,,,,-4,-30,31,0
