x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
-4,-12,23,17,,-8,36,50,216,,6,-43,35,0
-4,-13,24,17,,-13,41,57,146,,17,-61,61,27
-4,-13,24,18,,8,29,63,80,,10,16,-5,97
-4,-1,,,,-3,32,55,9,,14,-65,61,138
3,23,18,,,13,5,83,0,,13,17,1,202
-3,-14,23,18,,17,30,46,0,,6,-16,12,276
-2,-13,23,17,,14,16,59,0,,15,-39,44,341
-2,-13,25,18,,38,-7,89,0,,6,-5,7,365
-2,-12,25,17,,34,6,57,0,,1,,,
-1,-14,26,17,,38,-26,95,0,,3,-43,47,377
0,-13,25,17,,51,5,70,0,,4,7,6,378
1,-14,26,18,,43,6,51,0,,1,-34,36,372
1,-15,27,17,,48,-43,100,0,,8,-7,18,367
1,-14,27,18,,48,13,39,0,,-1,-24,30,318
3,-15,27,17,,37,-26,59,0,,5,-9,22,248
3,-15,28,17,,48,-26,7,,,-4,-17,31,166
4,-15,28,17,,8,0,,,,0,-9,21,108
4,-14,30,17,,32,-18,35,0,,-4,4,1,36
5,-14,30,17,,32,-64,81,0,,-6,-33,49,0
5,-15,30,17,,35,12,24,0,,-3,-8,25,0
6,-15,30,17,,20,-63,70,0,,-11,-17,21,0
7,-14,30,17,,21,-69,78,22,,-8,-8,36,0
7,-13,32,17,,17,-4,0,87,,-13,-8,4,0
7,-14,31,17,,12,-98,72,128,,-12,-45,52,0
7,-14,31,17,,13,4,-6,198,,-10,27,2,0
8,-13,31,17,,10,-59,24,281,,-15,-38,40,0
8,-14,32,17,,19,-77,49,343,,-12,-40,66,0
8,-12,32,17,,14,-38,0,367,,-13,44,-19,0
9,-13,33,17,,22,-104,54,380,,-12,-55,68,0
8,-12,32,17,,16,-10,-13,378,,-14,53,-14,0
9,-12,32,17,,19,-109,63,369,,-15,-48,61,0
9,-11,32,17,,7,-41,3,343,,-16,46,3,0
9,-11,32,17,,15,-90,50,264,,-11,44,-26,0
9,-11,32,18,,4,-19,-4,185,,-12,-52,82,25
9,-11,32,17,,12,-71,49,113,,-13,60,-31,100
9,-10,33,17,,3,-5,-19,33,,-10,-63,78,151
8,-9,32,17,,8,-62,25,0,,-14,64,-17,237
8,-10,32,17,,14,-59,37,0,,-6,-57,63,310
9,-9,3,,,3,0,-22,0,,-15,48,4,361
3,17,,,,18,-44,48,0,,-4,-38,,
8,-8,32,17,,11,4,6,0,,,40,372,
8,-9,32,17,,-3,-27,8,0,,-9,19,30,378
8,-8,32,17,,4,-47,40,0,,1,-1,16,374
8,-8,33,18,,-15,30,-30,0,,-5,-14,56,369
7,-8,32,17,,-23,-38,26,0,,3,20,-5,338
7,-8,32,17,,-34,36,-31,0,,6,-48,61,264
5,-8,31,17,,-47,8,-33,0,,-4,33,8,189
7,-8,32,17,,-37,-2,,,,11,-34,46,117
7,-8,32,17,,7,5,0,,,-2,16,27,40
5,-9,32,17,,-50,24,-49,0,,12,-26,29,0
6,-7,31,17,,-35,-32,8,0,,16,-50,68,0
4,-7,31,17,,-36,23,-23,0,,4,26,-1,0
4,-8,31,17,,-47,-8,-13,0,,22,-50,66,0
3,-7,31,17,,-27,10,-6,75,,14,-13,49,0
3,-7,31,17,,-45,20,-15,130,,11,-13,14,0
2,-7,30,18,,-24,4,21,175,,20,-26,53,0
2,-7,30,18,,-38,47,-10,261,,8,-2,10,0
1,-7,30,17,,-25,-4,40,329,,19,-52,55,0
0,-8,30,17,,-35,64,-9,364,,13,17,18,0
0,-8,29,17,,-24,-6,54,373,,6,9,0,0
0,-8,29,17,,-33,71,1,368,,11,-49,40,0
0,-8,30,17,,-24,2,60,364,,18,5,25,0
-1,-8,28,17,,-26,63,19,349,,10,-36,33,0
-2,-8,27,17,,-17,12,67,283,,21,-59,68,0
-2,-8,28,17,,-10,53,36,206,,9,24,-3,0
-3,-8,27,18,,-7,24,72,137,,14,-65,59,0
-3,-8,27,17,,6,43,48,76,,21,-28,43,72
-3,-9,27,17,,-4,47,41,3,,5,-11,9,113
-4,-9,27,17,,19,2,84,0,,21,-42,55,170
-5,-10,26,17,,22,22,58,0,,4,1,2,228
-5,-9,26,,,17,1,77,0,,5,-52,39,302
17,,,,,32,-14,98,0,,16,-3,16,355
-4,-10,27,18,,36,18,49,0,,3,-39,33,
-5,-10,25,17,,43,-33,106,0,,,370,,
-6,-10,25,17,,53,-12,89,0,,15,-10,24,380
-5,-10,24,17,,39,-11,61,0,,-2,-21,22,372
-6,-11,26,17,,54,-27,93,0,,11,-20,29,369
-6,-11,25,17,,40,-2,41,0,,-2,-10,20,328
-6,-11,24,18,,37,-49,80,0,,6,-22,35,256
-6,-11,25,17,,49,-1,51,0,,-5,-5,17,177
-6,-12,23,17,,29,-46,59,0,,-6,-33,43,109
-7,-12,24,17,,33,-63,9,,,0,3,6,42
-7,-12,23,18,,1,0,,,,-9,-31,46,0
-6,-12,23,17,,27,14,7,0,,-3,-21,38,0
-7,-11,23,17,,10,-37,39,0,,-10,-5,8,0
-6,-12,23,17,,24,-45,55,46,,-8,-21,46,0
-6,-13,24,17,,14,-38,17,108,,-7,12,7,0
-6,-12,23,18,,16,-68,61,162,,-13,-34,37,0
-6,-12,23,17,,11,-18,0,244,,-9,12,19,0
-5,-13,23,17,,19,-111,68,319,,-11,26,-12,0
-5,-13,24,17,,17,-9,-14,366,,-13,-45,62,0
-5,-13,22,17,,21,-124,65,377,,-11,43,-9,0
-4,-13,23,17,,16,-1,-16,384,,-15,-48,55,0
-4,-13,24,17,,17,-110,57,376,,-15,40,4,0
-3,-13,24,17,,8,-9,-11,363,,-13,38,-22,0
-2,-13,24,17,,11,-72,33,290,,-14,-47,78,0
-2,-13,24,17,,7,-23,1,221,,-13,57,-27,0
-2,-14,24,17,,6,-46,22,146,,-14,-59,78,4
-2,-13,24,18,,14,-76,55,70,,-15,60,-21,86
0,-13,25,18,,0,3,-34,0,,-11,-58,64,132
0,-13,26,17,,13,-72,40,0,,-14,53,1,201
0,-14,26,17,,3,6,-26,0,,-8,-41,41,283
1,-14,27,17,,3,-17,-4,0,,-13,24,27,342
2,-15,27,17,,16,-26,35,0,,-4,-11,15,3
3,,,,,8,20,-17,0,,65,,,
,-14,29,17,,0,-44,30,0,,-5,-9,56,376
3,-14,29,18,,0,-32,33,0,,-7,64,-13,374
5,-14,29,17,,-22,21,-31,0,,0,-53,60,368
8,-11,24,17,,-19,-33,28,0,,-7,38,9,354
8,-11,24,17,,-37,33,-40,0,,5,-30,39,285
6,-14,34,17,,-39,-43,11,,,-3,12,33,210
6,-14,32,18,,0,,,,,8,-9,22,144
6,-12,34,17,,-42,1,-10,0,,10,-53,75,68
6,-13,32,17,,-54,0,-32,0,,-1,35,-5,0
7,-22,25,17,,-34,-9,-3,0,,17,-51,61,0
4,-14,30,17,,-45,22,-35,0,,1,24,10,0
8,-12,32,17,,-40,-29,4,29,,11,6,6,0
8,-12,32,17,,-29,38,-24,109,,19,-45,53,0
9,-11,32,17,,-41,-5,5,148,,6,14,18,0
8,-12,32,17,,-26,33,6,213,,8,8,-1,0
9,-12,32,18,,-37,22,10,296,,22,-45,65,0
8,-11,32,17,,-29,21,26,346,,9,15,1,0
9,-11,33,17,,-37,42,4,366,,14,-36,37,0
10,-10,32,17,,-23,8,47,374,,18,0,36,0
9,-10,34,17,,-37,63,8,367,,8,20,-1,0
8,-10,33,17,,-20,5,59,363,,9,-28,22,0
9,-10,32,17,,-30,65,18,336,,21,-16,45,0
9,-9,32,17,,-8,7,73,272,,7,-13,14,0
9,-9,33,17,,-6,33,53,202,,16,-59,61,0
9,-9,33,17,,-15,44,55,126,,13,20,6,0
8,-9,33,17,,8,25,67,64,,9,-58,48,0
8,-9,32,17,,-4,35,51,0,,21,-47,56,61
8,-9,33,18,,12,5,82,0,,6,7,-1,108
7,-8,33,18,,20,30,48,0,,18,-56,60,156
7,-8,32,17,,15,21,56,0,,8,13,-3,225
8,-8,32,18,,37,-11,94,0,,4,-3,,
7,-8,32,18,,32,9,53,0,,5,25,297,
6,-7,32,18,,36,-24,90,0,,17,-20,32,353
,,,,,52,2,73,0,,3,-21,19,369
5,-8,32,18,,44,8,51,0,,15,-29,38,379
5,-7,31,17,,47,-42,10,,,0,-4,10,373
5,-7,32,17,,3,0,,,,10,-36,41,368
4,-8,31,17,,48,12,38,0,,-2,4,8,345
4,-7,32,18,,36,-24,54,0,,-3,-32,38,274
4,-7,31,18,,50,-28,79,0,,4,-2,16,205
3,-7,32,17,,32,-13,35,0,,-7,-23,35,129
2,-8,31,18,,30,-62,82,0,,1,-6,17,61
2,-8,30,17,,35,9,24,0,,-7,1,9,0
1,-7,31,17,,16,-6,14,0,,-5,-29,44,0
1,-8,31,17,,20,-70,78,32,,-8,1,3,0
1,-8,29,17,,20,-2,1,93,,-12,-21,32,0
0,-7,29,17,,10,-97,76,135,,-6,0,22,0
-1,-8,29,17,,14,2,-8,207,,-10,10,-4,0
-1,-8,29,17,,9,-62,21,286,,-12,-37,54,0
-1,-8,28,17,,19,-72,48,345,,-9,24,-6,0
-2,-8,28,17,,15,-41,2,370,,-14,-3,5,0
-2,-9,28,17,,20,-100,55,381,,-10,-18,53,0
-3,-9,28,17,,17,-11,-14,378,,-14,24,-9,0
-4,-8,27,17,,19,-111,62,369,,-17,-32,35,0
-3,-9,26,17,,7,5,-23,339,,-13,18,26,0
-3,-10,27,17,,12,-92,51,257,,-15,-8,13,0
-3,-10,26,17,,6,6,-25,188,,-14,-3,50,0
-4,-10,25,17,,10,-72,48,110,,-14,56,-16,0
-5,-10,25,17,,3,-4,-17,36,,-15,-53,63,25
-5,-11,24,17,,0,-6,-28,0,,-15,47,-3,98
-5,-11,24,17,,12,-66,40,0,,-11,-42,44,145
-5,-12,25,17,,6,6,-25,0,,-13,32,24,225
-6,-11,24,17,,8,-38,22,0,,-10,-18,17,305
-6,-12,24,,,12,0,13,0,,-9,-2,48,353
17,,,,,5,22,-27,0,,-5,16,-7,367
-7,-12,24,17,,0,-49,40,0,,-2,-35,73,377
-6,-13,24,17,,-6,-10,15,0,,-4,49,-20,
-6,-12,23,17,,-28,1,-19,0,,,372,,
-6,-12,24,17,,-24,-13,20,0,,1,-59,81,368
-7,-13,24,17,,-45,13,-37,0,,0,59,-25,334
-7,-12,23,17,,-39,-,,,,5,-61,79,261
-5,-13,23,17,,32,8,0,,,0,51,-9,189
-5,-13,23,17,,-46,25,-31,0,,6,16,-1,124
-6,-12,23,17,,-49,-24,-14,0,,7,-35,69,52
-5,-13,22,17,,-36,20,-18,0,,7,23,-11,0
-5,-13,23,17,,-47,-4,-17,4,,15,-43,46,0
-5,-13,23,17,,-28,4,-4,70,,3,13,27,0
-4,-13,22,17,,-42,23,-17,129,,7,26,-5,0
-4,-13,22,17,,-23,3,23,173,,19,-53,71,0
-4,-14,23,17,,-36,50,-10,261,,7,24,-4,0
-4,-13,23,17,,-26,-6,40,329,,15,-25,24,0
-3,-14,23,17,,-32,66,-12,365,,18,-15,48,0
-3,-13,24,17,,-24,-7,56,370,,10,-14,16,0
-2,-13,23,17,,-32,72,2,368,,22,-55,60,0
-2,-13,25,18,,-25,1,57,363,,11,21,8,0
-1,-13,25,17,,-21,17,50,349,,8,-5,7,0
0,-13,25,17,,-28,55,26,279,,23,-37,60,0
1,-13,26,17,,-5,12,71,209,,14,17,15,0
1,-13,26,17,,-16,62,35,129,,10,-49,46,0
1,-14,26,17,,6,10,80,70,,19,7,21,0
2,-14,28,17,,-3,52,37,0,,8,13,-1,0
2,-14,28,17,,4,21,65,0,,18,-60,61,36
3,-14,29,17,,22,16,65,0,,9,16,-4,99
3,-13,30,18,,16,33,46,0,,3,-32,24,134
4,-13,29,17,,31,-19,98,0,,20,-23,41,209
4,,,,,37,17,49,0,,4,-16,12,285
,-14,29,17,,35,-4,69,0,,16,-38,45,346
5,-12,30,17,,52,-17,95,0,,5,-4,6,36
5,-13,31,17,,39,-7,59,0,,8,,,
6,-12,31,17,,41,-41,94,0,,4,-52,44,379
6,-12,31,18,,53,8,52,0,,14,5,14,376
6,-13,31,17,,40,0,39,0,,0,-33,34,369
8,-12,30,17,,47,-48,97,0,,9,-8,22,365
8,-12,33,17,,38,8,22,0,,-4,-20,25,306
7,-11,33,16,,30,-43,57,0,,2,-42,48,234
8,-12,32,17,,,,,,,2,11,7,169
8,-11,32,17,,35,-12,53,0,,-5,-34,43,98
8,-11,32,17,,13,-34,40,0,,-4,3,8,32
9,-11,32,17,,25,-77,85,25,,-9,-10,19,0
9,-10,33,17,,23,3,1,81,,-4,-19,30,0
8,-11,33,17,,8,-98,70,126,,-9,-8,19,0
8,-10,33,17,,16,-64,59,196,,-11,-26,45,0
9,-11,32,17,,12,-22,0,279,,-9,8,3,0
9,-10,34,17,,18,-108,69,344,,-10,-5,8,0
9,-9,32,17,,17,-12,-13,372,,-11,-19,46,0
9,-8,34,17,,20,-121,63,384,,-11,10,-2,0
8,-8,33,17,,15,-45,7,380,,-13,-28,58,0
7,-9,33,17,,16,-110,58,373,,-12,16,24,0
8,-8,33,17,,7,-7,-22,337,,-15,-14,17,0
8,-8,33,17,,11,-74,33,255,,-13,-4,44,0
8,-7,34,17,,5,8,-26,187,,-13,14,-1,0
7,-8,33,17,,6,-45,23,110,,-15,-42,58,0
7,-8,32,17,,5,-32,10,38,,-16,42,2,0
7,-8,31,17,,2,-35,-7,0,,-13,-36,41,2
7,-8,32,17,,12,-74,41,0,,-16,24,22,78
6,-7,32,18,,5,8,-24,0,,-11,-17,22,129
6,-7,32,17,,3,-13,-8,0,,-13,6,45,187
5,-8,32,17,,17,-30,37,0,,-8,7,-2,262
5,-8,31,18,,-3,7,-20,0,,-6,-58,66,326
4,-7,32,17,,0,-42,24,0,,-11,53,-2,366
4,-8,32,17,,-11,20,-9,0,,,,,
3,-8,31,17,,-28,-23,5,0,,-5,-46,46,375
,,,,,-19,-34,29,0,,-7,30,24,375
,,,,,-40,32,-42,0,,0,-12,20,370
3,-8,32,17,,-4,,,,,-2,-8,53,362
2,-8,32,18,,0,-43,9,0,,2,19,-4,306
1,-8,30,17,,-46,37,-47,0,,4,-54,66,235
1,-8,30,17,,-41,-36,2,0,,-2,40,6,163
0,-8,30,17,,-34,-11,0,0,,8,-38,47,96
0,-8,29,17,,-44,23,-35,2,,0,14,28,29
0,-8,29,17,,-24,-20,8,69,,4,36,-17,0
-1,-9,29,17,,-39,42,-30,129,,15,-58,75,0
-1,-8,28,18,,-23,-16,24,182,,4,33,-4,0
-1,-8,27,17,,-33,58,-16,271,,14,-11,15,0
-1,-9,27,17,,-27,-10,39,339,,13,-24,57,0
-3,-9,27,17,,-31,66,-8,366,,12,-3,5,0
-3,-10,27,17,,-32,-1,44,373,,19,-55,56,0
-3,-10,26,17,,-29,60,12,367,,10,18,15,0
-4,-10,26,17,,-33,18,44,365,,8,7,3,0
-4,-10,25,17,,-23,43,34,334,,17,-48,47,0
-5,-10,25,17,,-26,34,45,257,,13,10,24,0
-5,-11,26,17,,-6,31,58,189,,12,-41,35,0
-5,-10,25,17,,-14,46,48,112,,17,0,32,0
-4,-11,25,17,,10,22,72,44,,9,19,-2,0
-5,-12,24,17,,-3,40,48,0,,9,-31,28,0
-6,-11,24,17,,11,3,84,0,,20,-12,40,0
-6,-12,24,17,,20,31,48,0,,3,-23,17,0
-6,-12,24,17,,16,25,50,0,,14,-63,54,61
-6,-12,24,17,,38,-17,97,0,,13,15,4,113
-6,-12,24,17,,35,15,53,0,,11,-59,51,161
-6,-13,23,17,,36,-21,89,0,,15,10,12,237
-7,-13,23,17,,51,-1,74,0,,4,-53,39,308
-6,-13,23,,,37,-24,76,0,,17,0,17,354
17,,,,,46,-43,103,0,,9,9,0,
-6,-13,24,17,,49,13,39,0,,,369,,
-5,-13,22,17,,40,-5,,,,11,-55,55,380
-6,-14,23,17,,7,95,0,,,7,18,0,375
-5,-13,22,17,,48,-28,80,0,,-3,-20,21,368
-5,-13,23,18,,34,-12,31,0,,11,-24,34,349
-6,-12,22,17,,34,-44,81,0,,-3,-4,15,280
-5,-13,22,17,,14,-3,15,0,,5,-29,41,210
-4,-12,22,17,,20,-62,68,12,,-5,5,11,138
-4,-13,23,17,,27,-16,23,86,,-1,-32,39,68
-4,-13,23,17,,11,-75,46,133,,-7,2,10,0
-3,-13,24,17,,16,-26,32,208,,-10,-24,36,0
-3,-13,24,17,,12,-66,24,294,,-4,-5,15,0
-3,-13,23,17,,16,-73,48,348,,-8,4,7,0
-2,-13,25,17,,18,-42,-1,372,,-11,-26,44,0
-1,-13,25,17,,19,-99,59,382,,-9,6,1,0
0,-14,25,17,,17,-13,-11,378,,-12,-20,31,0
0,-13,25,17,,15,-109,60,369,,-11,0,25,0
0,-13,26,18,,8,6,-28,331,,-9,18,-4,0
1,-13,27,17,,15,-95,54,246,,-14,-34,54,0
1,-13,26,17,,4,6,-21,182,,-12,32,-2,0
1,-13,27,17,,9,-72,45,103,,-14,-39,49,0
2,-12,28,17,,10,-65,40,27,,-14,-25,59,0
3,-13,29,17,,2,-4,-30,0,,-12,33,-16,0
4,-13,29,17,,13,-69,44,0,,-15,-41,72,0
4,-12,30,17,,4,9,-27,0,,-12,49,-23,0
4,-13,29,18,,8,-36,18,0,,-13,-51,75,37
4,-12,30,17,,10,-6,12,0,,-14,54,-21,110
5,-12,31,17,,1,23,-31,0,,-11,-53,67,163
6,-12,31,17,,3,-51,42,0,,-13,51,-3,247
6,-12,31,17,,-6,-11,22,0,,-8,-44,47,318
6,-12,3,,,-28,6,-22,0,,-13,31,19,360
1,17,,,,-23,-18,21,0,,,,,
7,-12,32,17,,-44,16,-42,0,,-5,-21,22,370
7,-11,32,17,,-45,-36,-3,0,,-5,3,48,377
8,-12,33,17,,-46,24,-27,0,,-1,17,-1,369
8,-12,32,17,,-51,,,,,1,-59,64,366
8,-11,32,17,,-22,-16,0,,,-5,45,4,328
8,-11,33,17,,-37,17,-18,0,,4,-37,44,250
8,-10,32,17,,-46,-3,-19,26,,-2,17,31,181
8,-11,33,17,,-26,6,-1,97,,8,-14,23,106
8,-10,34,17,,-44,24,-19,144,,2,-13,53,36
9,-10,34,17,,-22,1,22,197,,0,42,-11,0
9,-10,32,17,,-38,48,-11,285,,15,-59,66,0
9,-9,34,18,,-24,-4,40,343,,3,28,8,0
9,-10,33,17,,-35,65,-12,367,,12,14,-2,0
9,-9,34,17,,-24,-6,55,374,,16,-46,72,0
8,-9,33,17,,-33,72,2,366,,4,13,21,0
8,-9,32,16,,-24,1,59,364,,18,-41,38,0
8,-8,33,17,,-25,64,19,331,,23,-54,71,0
8,-8,33,17,,-18,11,66,252,,9,23,-3,0
8,-8,32,17,,-10,54,38,181,,24,-54,69,0
7,-8,33,18,,-8,24,70,106,,16,-10,44,0
7,-8,33,17,,6,8,84,52,,9,-20,15,0
7,-8,33,17,,-3,55,36,0,,21,-21,51,0
6,-8,32,17,,2,18,66,0,,10,22,5,0
7,-8,32,17,,24,17,64,0,,16,-55,56,0
6,-8,32,17,,17,7,69,0,,12,15,10,0
5,-8,32,17,,31,-22,101,0,,3,-4,5,0
5,-8,32,17,,38,21,49,0,,11,-55,43,61
5,-8,32,17,,33,-1,67,0,,16,5,17,115
4,-7,31,17,,52,-20,95,0,,6,-47,39,156
4,-7,31,18,,40,-3,56,0,,18,-5,24,235
3,-7,31,17,,39,-41,95,0,,1,-37,25,307
2,-8,31,17,,54,6,54,0,,20,-18,32,356
1,-8,30,17,,36,-45,7,,,0,-,,
1,,,,,6,0,,,,22,19,373,
-8,30,18,,,45,-51,96,0,,7,-56,53,380
1,-8,30,17,,41,8,22,0,,11,16,3,374
1,-7,29,16,,29,-40,56,0,,0,-47,43,368
0,-8,29,18,,35,-14,55,0,,9,8,12,351
0,-8,28,18,,16,-35,40,0,,-2,9,5,290
-1,-8,28,17,,22,-48,56,58,,4,-41,50,223
-1,-9,28,17,,23,5,2,104,,-2,14,4,151
-1,-8,27,17,,6,-91,69,153,,-2,-41,46,80
-2,-9,28,17,,17,-10,7,233,,4,-11,25,2
-3,-9,28,17,,8,-97,47,309,,-11,-14,25,0
-3,-9,26,17,,18,-31,18,356,,-2,-16,28,0
-3,-10,25,17,,12,-86,30,374,,-12,-9,19,0
-3,-10,26,17,,18,-58,32,384,,-11,-32,46,0
-4,-10,25,17,,16,-47,6,378,,-7,9,3,0
-5,-11,24,17,,16,-109,55,369,,-15,-31,46,0
-5,-10,24,17,,13,-9,-4,322,,-12,-17,40,0
-5,-10,24,17,,8,-72,32,243,,-12,7,3,0
-5,-11,24,17,,8,-22,1,178,,-11,-23,54,0
-5,-11,24,17,,3,10,-36,17,,-11,20,14,0
-6,-12,24,17,,3,10,-36,0,,-16,-21,29,0
-6,-12,23,17,,1,-27,-12,0,,-13,11,29,0
-6,-12,23,17,,9,-75,42,0,,-13,-4,13,0
-6,-12,23,17,,5,9,-26,0,,-15,-45,68,0
-6,-13,24,17,,5,-6,-14,0,,-12,48,-12,0
-7,-13,22,17,,17,-37,45,0,,-16,-46,59,50
-6,-13,22,17,,7,17,-9,0,,-14,41,-3,112
-6,-13,23,17,,-4,-37,23,0,,-12,-37,46,170
-5,-13,23,17,,0,-40,38,0,,-12,31,20,254
-6,-13,23,17,,-19,30,-36,0,,-8,-21,24,324
-7,-13,22,17,,-20,-37,32,0,,-10,5,41,358
-5,-13,22,17,,-38,36,-42,0,,-4,6,2,369
-5,-13,23,17,,,,,,,-1,-22,66,378
-5,-12,22,17,,-42,-42,10,0,,-4,4,,
-5,-,,,,-44,-9,-3,0,,1,-16,369,
12,23,17,,,-50,8,-42,0,,0,-55,79,366
-5,-13,22,18,,-34,-15,6,0,,-4,25,25,321
-4,-14,24,18,,-42,26,-39,2,,3,-14,22,244
-4,-13,23,18,,-26,-24,11,77,,1,-7,55,178
-3,-13,22,18,,-31,28,-17,132,,6,12,1,114
-4,-14,25,17,,-22,-17,28,186,,8,-62,70,46
-3,-13,24,17,,-34,60,-15,276,,1,37,0,0
-3,-13,24,17,,-27,-11,37,341,,8,27,-15,0
-1,-13,24,18,,-32,64,-9,365,,13,-54,83,0
-1,-13,26,17,,-30,0,46,372,,9,34,-15,0
-1,-12,24,17,,-29,59,15,366,,14,-34,33,0
-1,-13,27,17,,-35,18,43,363,,8,-4,39,0
0,-12,27,17,,-23,42,33,337,,16,-22,18,0
1,-13,27,17,,-25,34,45,256,,20,-64,74,0
1,-13,28,17,,-7,32,58,194,,8,30,0,0
2,-13,27,17,,-15,47,48,112,,11,-6,7,0
2,-13,28,17,,10,21,72,49,,21,-33,61,0
3,-13,29,17,,2,54,39,0,,9,21,9,0
4,-13,30,17,,10,4,83,0,,17,-53,50,0
4,-13,29,17,,23,2,84,0,,11,13,18,0
4,-13,31,17,,16,28,50,0,,7,11,-2,0
5,-14,30,17,,23,-11,86,0,,23,-51,65,0
6,-12,31,17,,40,10,64,0,,16,1,27,0
6,-12,32,17,,37,-19,88,0,,7,-39,29,19
7,-12,31,17,,47,-32,108,0,,20,-59,58,96
7,-13,33,18,,46,10,50,0,,7,13,2,130
7,-12,32,17,,45,-44,100,0,,16,-60,56,190
7,-11,32,18,,49,10,39,0,,10,12,3,266
8,-12,32,17,,38,-,,,,9,-59,48,330
,,,,,20,54,0,,,14,9,8,361
,,,,,48,-29,83,0,,,,,
8,-12,33,17,,34,-13,33,0,,,,,
8,-11,34,17,,28,-60,79,0,,1,-5,8,374
8,-11,34,17,,36,4,26,0,,16,-42,48,379
8,-11,33,17,,23,-60,69,3,,1,9,4,373
8,-11,33,17,,21,-70,79,72,,-3,-36,33,368
9,-10,33,17,,17,-5,6,118,,11,-7,24,338
10,-10,33,17,,10,-84,67,180,,-6,-20,24,255
9,-10,34,17,,17,-14,-2,269,,7,-16,33,188
9,-10,35,18,,11,-106,63,337,,-9,-6,18,113
9,-9,33,17,,17,-14,-2,367,,3,-26,36,46
8,-8,33,17,,14,-110,51,379,,-2,8,7,0
8,-8,32,17,,17,-26,6,379,,-10,-34,40,0
7,-9,32,17,,16,-80,31,374,,-3,-30,40,0
7,-9,32,17,,14,-46,24,349,,-11,5,9,0
8,-7,32,17,,10,-41,7,273,,-8,-29,42,0
8,-8,32,17,,9,-58,31,205,,-8,0,13,0
8,-8,32,17,,6,-11,-13,123,,-15,-21,32,0
4,-11,30,17,,11,-72,44,49,,-8,2,19,0
6,-9,34,17,,3,-9,-12,0,,-10,16,-1,0
6,-8,32,16,,5,-56,20,0,,-14,-28,52,0
4,-9,31,17,,6,-15,-1,0,,-12,27,-4,0
6,-8,32,17,,7,12,-31,0,,-15,-2,9,0
5,-7,32,17,,18,-57,52,0,,-12,-10,48,0
5,-8,32,17,,9,-13,22,0,,-13,18,-3,0
4,-7,31,17,,-4,-9,-5,0,,-13,-24,60,0
3,-7,32,17,,-7,-18,22,0,,-13,32,8,0
2,-7,31,17,,-16,32,-29,0,,-16,-28,38,38
2,-8,31,17,,-24,-34,20,0,,-12,19,22,103
3,-8,30,18,,-34,28,-21,0,,-11,-14,23,161
3,-8,30,17,,,,,,,-11,5,42,235
2,-8,30,17,,,,,,,-10,4,4,307
0,-8,30,17,,-47,-29,-7,0,,-7,-19,58,351
0,-8,29,17,,-47,16,-24,0,,-6,29,-12,370
0,-8,29,18,,-50,-13,-23,0,,-1,-40,73,379
0,-8,28,17,,-38,9,-10,0,,-5,5,,
0,-9,29,17,,-40,40,-40,18,,4,-17,372,
-1,-,,,,-31,-28,6,92,,2,-59,75,368
8,27,17,,,-36,43,-28,142,,0,-2,48,334
-2,-9,28,17,,-30,-10,13,200,,0,14,0,262
-3,-9,27,17,,-32,45,1,281,,4,-32,72,196
-2,-10,26,17,,-33,8,20,340,,4,36,-15,118
-2,-10,27,17,,-30,40,11,361,,7,-44,48,51
-3,-10,26,17,,-37,25,21,372,,3,16,27,0
-4,-11,26,17,,-25,29,37,366,,11,-26,29,0
-4,-11,24,17,,-39,46,20,358,,15,-65,82,0
-5,-11,25,17,,-20,16,52,336,,6,40,-10,0
-4,-12,24,17,,-27,57,24,255,,18,-64,70,0
-4,-11,24,17,,-7,12,76,194,,14,-30,62,0
-5,-12,24,17,,-16,66,30,113,,14,5,0,0
-6,-12,23,17,,6,6,85,57,,16,-58,57,0
-6,-13,24,17,,6,38,57,0,,10,22,15,0
-5,-12,23,17,,4,23,63,0,,17,-45,44,0
-5,-13,23,17,,17,-6,92,0,,23,-52,73,0
-6,-13,23,17,,16,40,40,0,,8,22,-7,0
-7,-12,22,17,,18,9,62,0,,21,-58,69,0
-7,-13,23,17,,40,-9,85,0,,16,-7,38,0
-5,-13,22,17,,38,22,52,0,,10,-23,22,0
-5,-13,22,17,,42,-32,103,0,,20,-21,46,0
-6,-12,22,17,,50,10,59,0,,9,17,3,0
-7,-13,23,17,,41,0,54,0,,14,-58,50,61
-6,-13,22,17,,53,-36,96,0,,12,-54,47,170
-7,-13,22,17,,43,3,39,0,,21,-41,54,188
-5,-13,23,17,,38,-41,77,0,,21,-41,54,258
-6,-13,22,17,,47,-7,58,0,,4,-2,3,317
-6,-12,22,17,,30,-3,,,,16,-51,50,363
-5,-13,22,17,,9,56,0,,,,,,
-5,-13,23,17,,32,-63,88,0,,,,,
-4,,,,,29,7,15,0,,6,6,2,375
-13,24,17,,,9,-31,38,21,,0,-36,31,380
-4,-12,23,17,,24,-51,55,89,,16,-10,28,374
-4,-13,24,17,,14,-36,23,144,,-4,-20,21,369
-3,-13,24,17,,15,-62,54,213,,12,-24,35,329
-2,-13,24,17,,11,-30,7,294,,-3,-4,12,250
-2,-13,25,17,,16,-97,59,346,,5,-30,45,185
-2,-12,25,18,,20,-27,-4,372,,-5,6,7,116
