x Normal 1,y Normal 1,z Normal 1,i Normal 1,SEP, x Normal 4, y Normal 4, z Normal 4, i Normal 4,SEP, x Normal 3, y Normal 3, z Normal 3, i Normal 3
-8,22,9,0,,-4,-5,21,129,,-7,6,13,0
3,-21,25,0,,12,-25,40,187,,8,-35,45,0
,,,,,-6,0,16,262,,0,-3,27,0
-2,-5,36,0,,7,-32,,,,-2,-13,23,0
0,-3,19,0,,38,328,,,,4,-14,38,0
7,-43,49,0,,2,-1,25,357,,-7,15,21,0
-10,23,13,0,,2,-21,29,369,,6,-32,32,0
-6,7,11,42,,6,-10,30,377,,7,-30,45,0
5,-32,48,99,,-3,-9,21,368,,-9,20,8,0
-8,18,8,138,,10,-39,42,364,,1,-20,27,0
8,-41,50,198,,-6,12,16,317,,0,1,33,0
-4,6,27,269,,8,-36,40,238,,-8,28,9,0
4,-20,25,337,,-4,12,18,180,,10,-48,47,8
-2,-8,35,360,,4,-33,35,98,,3,-17,40,76
-1,-5,18,375,,-1,3,27,43,,-5,6,12,123
3,-18,42,376,,-10,16,8,0,,6,-34,52,165
-5,9,11,372,,13,-48,49,0,,-7,23,4,237
9,-36,35,366,,-8,23,11,0,,10,-48,55,313
-9,16,23,316,,-2,-9,21,0,,-9,31,1,351
6,-26,29,234,,7,-23,40,0,,2,-18,24,367
-5,7,30,176,,-8,19,13,0,,0,-8,37,376
2,-15,25,100,,7,-40,40,0,,-1,3,14,373
9,-42,44,25,,-3,10,22,0,,2,-26,46,372
-11,22,14,0,,-8,18,12,0,,-10,22,18,342
12,-41,40,0,,8,-39,46,0,,8,-33,33,267
-7,19,22,0,,-2,-4,32,0,,-7,11,26,200
-4,9,14,0,,0,-8,18,0,,6,-20,27,127
8,-36,44,0,,8,-44,45,0,,-3,-4,34,58
-5,6,24,0,,-9,26,13,0,,0,-8,16,0
6,-24,28,0,,7,-39,41,0,,11,-39,40,0
11,-39,43,0,,5,-30,50,0,,-8,16,21,0
-6,18,16,0,,-10,17,8,0,,11,-3,,
10,-36,36,0,,6,-32,30,57,,3,35,0,
4,-19,36,0,,-4,5,30,109,,7,-27,44,0
-2,1,19,0,,2,-18,27,160,,-5,8,13,0
9,-27,34,0,,0,-5,35,211,,7,-28,30,0
-5,3,26,0,,-10,28,7,291,,-2,0,31,0
-3,6,18,0,,11,-48,48,345,,-6,12,15,0
7,-,,,,-9,26,12,365,,11,-33,39,0
28,37,0,,,7,-,,,,-9,11,20,0
-7,3,22,0,,40,41,376,,,0,-8,19,0
5,-17,30,52,,-8,19,21,372,,5,-19,38,0
3,-13,31,103,,6,-28,30,367,,-7,10,23,0
1,-11,26,153,,-3,3,33,351,,11,-29,36,0
11,-30,40,223,,-11,28,8,281,,-4,6,23,0
-6,2,17,296,,10,-44,46,209,,-6,2,18,0
11,-32,40,348,,-10,28,12,135,,13,-31,40,18
-4,3,21,365,,10,-42,41,53,,0,0,28,80
8,-26,35,374,,-7,19,21,0,,5,-23,29,123
0,-1,25,375,,8,-33,31,0,,4,-8,32,171
-8,8,13,368,,10,-39,47,0,,-8,9,16,245
11,-36,45,349,,-8,21,11,0,,12,-39,40,317
-8,15,11,283,,13,-44,46,0,,-5,8,20,353
11,-40,48,207,,0,-9,34,0,,9,-34,40,366
-8,19,10,144,,1,-10,20,0,,-2,6,19,378
11,-44,47,57,,11,-44,40,0,,5,-29,34,369
-8,16,16,0,,-6,17,17,0,,11,-30,41,367
-6,4,9,0,,9,-32,36,0,,-9,9,16,336
11,-36,51,0,,10,-29,41,0,,11,-36,45,256
-5,14,25,0,,-8,10,16,0,,-9,16,10,192
5,-33,32,0,,11,-33,41,0,,9,-40,47,116
0,-1,31,0,,0,-5,31,0,,-7,14,15,45
-10,22,10,0,,4,-13,28,0,,8,-39,42,0
10,-47,43,0,,4,-12,30,0,,8,-24,38,0
-7,22,16,0,,-8,7,18,0,,-7,3,17,0
-5,5,17,0,,12,-33,38,50,,5,-33,41,0
6,-31,43,0,,-6,4,21,103,,0,6,19,0
-6,12,24,0,,-4,-5,23,150,,-6,6,13,0
3,-25,28,0,,10,-24,39,217,,8,,,
,,,,,-6,-1,15,294,,,-36,45,0
8,-40,48,0,,,,,,,0,-3,28,0
-10,27,9,0,,13,-32,42,346,,-1,-13,23,0
9,-43,47,0,,-7,6,16,365,,7,-34,42,0
1,-15,40,0,,12,-36,43,374,,-7,17,19,0
-4,2,12,26,,-8,13,15,370,,5,-33,33,0
10,-40,38,93,,-4,-11,20,364,,7,-31,46,0
-9,17,22,134,,7,-21,40,339,,-10,20,8,0
7,-32,35,195,,-5,2,14,269,,1,-23,29,0
-4,8,26,262,,10,-28,46,204,,0,3,32,0
4,-23,28,332,,-8,10,11,128,,-10,27,8,0
9,-43,48,357,,12,-39,49,54,,8,-48,47,16
-10,24,10,374,,-10,16,8,0,,-9,28,10,87
11,-40,44,374,,2,-28,27,0,,-6,4,13,128
-10,24,17,369,,2,-5,36,0,,7,-32,51,175
8,-38,36,358,,-11,25,11,0,,-6,21,5,252
-9,18,21,297,,12,-51,46,0,,9,-47,55,319
8,-29,33,218,,-8,21,13,0,,-6,11,24,355
-4,11,29,156,,-5,2,17,0,,3,-23,26,369
1,-21,27,77,,8,-34,42,0,,1,-4,36,377
10,-41,42,1,,-4,14,21,0,,-1,-1,15,374
-10,21,13,0,,2,-25,32,0,,3,-24,44,369
13,-42,43,0,,-1,-1,32,0,,-6,15,8,338
-8,22,19,0,,-8,24,10,0,,8,-37,37,260
-6,3,15,0,,8,-44,47,0,,-7,16,24,195
8,-32,41,0,,2,-17,42,0,,5,-23,29,121
-4,11,21,0,,-6,8,12,0,,-3,-1,32,52
6,-29,32,0,,7,-30,48,0,,2,-11,18,0
0,1,28,0,,-7,17,20,0,,11,-42,42,0
-8,18,15,0,,5,-33,32,41,,-8,19,18,0
0,-14,25,0,,10,-41,48,104,,1,,,
4,-14,33,0,,-11,24,7,156,,1,-36,37,0
-2,-1,22,0,,10,-46,50,217,,6,-28,44,0
9,-,,,,-9,28,8,290,,-3,8,13,0
31,37,0,,,,,,,,8,-29,32,0
-5,8,22,0,,,,,,,-2,0,29,0
-4,6,19,0,,11,-48,47,345,,-5,13,14,0
8,-28,36,0,,-10,26,11,364,,11,-33,40,0
0,-2,24,0,,8,-40,41,375,,-8,11,19,0
5,-20,33,58,,-6,20,20,370,,0,-7,19,0
1,-10,27,106,,5,-29,30,366,,4,-18,39,0
-6,4,18,156,,-4,6,29,348,,-8,9,23,0
11,-32,40,225,,-12,29,6,277,,10,-29,36,0
-5,4,16,297,,12,-45,50,204,,-5,6,22,0
10,-34,42,349,,-10,30,11,130,,-6,1,18,0
-5,5,16,365,,9,-45,44,53,,12,-29,40,27
8,-29,39,374,,-8,22,16,0,,-1,-1,29,94
9,-26,40,374,,9,-37,35,0,,4,-22,30,133
-6,6,15,369,,10,-37,48,0,,3,-8,32,188
10,-36,47,346,,-8,21,10,0,,1,-17,25,268
-8,14,7,285,,6,-25,27,0,,7,-17,34,329
11,-39,52,207,,0,-5,31,0,,-6,9,19,358
-7,19,7,151,,2,-13,23,0,,9,-34,38,369
0,-15,23,67,,11,-43,44,0,,-3,6,20,379
5,-16,41,0,,-6,19,16,0,,5,-28,32,369
-3,-6,12,0,,-2,3,17,0,,-2,0,26,366
11,-46,44,0,,8,-28,39,0,,-9,10,15,322
-7,20,19,0,,-5,7,23,0,,10,-37,46,246
7,-41,37,0,,7,-23,31,0,,-9,15,11,180
11,-41,50,0,,9,-32,43,0,,10,-39,45,100
-9,18,8,0,,-7,11,17,0,,-8,13,16,25
3,-25,28,0,,8,-31,40,0,,9,-39,40,0
1,-7,34,0,,3,-12,29,0,,9,-26,39,0
-2,-3,19,0,,-5,3,20,111,,-7,6,17,0
7,-41,40,0,,-2,-5,21,122,,6,-31,38,0
-7,17,19,0,,-2,-5,21,137,,0,4,22,0
-5,12,10,0,,11,-30,40,200,,-8,8,15,
,,,,,-4,3,19,276,,,0,,
6,-37,50,0,,8,-30,38,337,,8,-37,43,0
-6,9,28,0,,0,0,24,357,,1,-6,29,0
2,-17,25,0,,-5,5,15,,,-1,-9,23,0
-2,-7,36,0,,,372,,,,8,-33,41,0
-11,25,9,20,,11,-34,44,375,,-8,14,20,0
10,-43,42,92,,-8,12,14,367,,6,-32,31,0
-9,21,17,133,,12,-39,42,362,,7,-32,45,0
8,-37,38,194,,-7,15,15,310,,-10,20,8,0
6,-32,48,264,,9,-39,43,231,,2,-22,27,0
-9,16,8,328,,-5,16,15,175,,0,0,33,0
9,-40,48,357,,7,-38,40,90,,-11,26,8,0
-8,22,9,368,,13,-36,50,24,,10,-46,46,33
10,-39,46,376,,-10,15,7,0,,-10,27,12,104
-11,23,13,369,,14,-46,52,0,,9,-45,46,149
10,-38,39,362,,-10,25,8,0,,-8,25,15,207
-10,20,20,302,,0,-17,23,0,,8,-40,39,289
9,-32,35,223,,6,-16,40,0,,8,-43,52,339
8,-28,46,161,,-9,24,13,0,,-9,28,3,364
-9,15,12,84,,9,-46,40,0,,10,-49,54,374
10,-37,43,6,,-4,16,20,0,,-11,34,6,373
-10,17,14,0,,-7,16,14,0,,9,-47,44,368
2,-16,24,0,,10,-40,45,0,,-10,26,15,350
3,-11,38,0,,-3,1,30,0,,8,-37,37,278
-2,-4,16,0,,0,-14,20,0,,-8,16,23,214
11,-39,37,0,,9,-44,46,0,,-7,24,8,148
-5,13,22,0,,-10,28,11,0,,8,-43,48,73
7,-32,32,0,,8,-41,43,0,,-10,24,10,0
11,-31,40,0,,5,-27,46,0,,13,-43,44,0
-7,14,16,0,,-9,14,9,17,,2,-16,41,0
2,-18,27,0,,9,-38,49,84,,-2,,,
3,-9,32,0,,-6,8,28,125,,2,15,0,
0,-6,22,0,,3,-22,29,181,,11,-40,38,0
1,,,,,0,0,33,237,,-6,12,20,0
0,-32,36,0,,-11,26,9,312,,8,-32,34,0
-7,8,22,0,,11,-47,47,354,,9,-35,44,0
-4,2,21,0,,-9,25,12,3,,-6,15,13,0
9,-26,35,0,,68,,,,,4,-17,26,0
-1,0,24,3,,10,-40,40,376,,1,-8,32,0
6,-23,32,69,,-8,22,20,369,,1,-8,20,0
11,-30,38,116,,6,-32,31,366,,11,-33,37,0
-7,5,19,169,,-4,9,28,330,,-8,11,20,0
13,-32,40,243,,3,-19,25,249,,-1,0,18,0
-6,5,16,309,,1,-2,36,190,,8,-22,39,0
11,-35,42,353,,-11,29,11,116,,-4,7,21,0
-5,5,15,366,,10,-45,41,37,,7,-30,36,5
8,-32,41,374,,-8,23,17,0,,12,-28,40,73
8,-24,38,370,,10,-40,37,0,,-7,3,16,117
-7,4,15,366,,11,-32,46,0,,13,-34,42,170
9,-35,46,337,,-8,17,10,0,,-8,8,15,244
-8,13,7,272,,11,-43,45,0,,12,-38,42,318
10,-38,53,196,,0,0,28,0,,-6,8,17,355
-7,17,6,137,,2,-17,26,0,,-3,-9,23,368
0,-22,28,56,,11,-42,43,0,,9,-24,39,379
3,-9,34,0,,-8,21,16,0,,-6,4,17,369
0,-13,18,0,,9,-37,37,0,,11,-32,40,368
12,-49,50,0,,8,-24,36,0,,-8,10,14,332
-7,25,13,0,,-6,9,18,0,,11,-36,45,249
-4,2,12,0,,4,-17,31,0,,-8,16,12,189
9,-34,48,0,,10,-32,39,0,,10,-40,45,104
-8,14,9,0,,4,-9,27,0,,-9,14,17,36
5,-34,33,0,,4,-9,27,0,,-6,-6,19,0
0,3,30,0,,-8,9,20,0,,9,-28,40,0
-7,25,13,0,,3,-9,34,45,,-7,7,17,
0,-11,23,0,,2,-18,33,99,,0,,,
1,-17,37,0,,-5,4,19,148,,6,-32,38,0
-4,6,13,0,,0,-40,31,199,,-2,3,23,0
6,-37,38,0,,-10,-2,13,283,,-9,10,13,0
-7,14,23,0,,2,-34,35,341,,9,-39,44,0
-6,22,8,0,,-5,-2,18,363,,1,-8,31,0
,,,,,4,,,,,-1,-6,22,0
,,,,,-23,32,374,,,7,-35,41,0
6,-42,51,0,,4,-6,28,375,,-8,14,21,0
-4,-2,32,2,,-7,11,15,367,,-7,8,11,0
2,-10,17,73,,10,-37,43,354,,8,-34,47,0
1,-18,44,116,,-8,14,12,293,,-9,22,8,0
-2,6,14,168,,9,-39,45,216,,2,-20,27,0
8,-39,41,233,,-5,16,14,160,,-1,0,35,0
-8,15,18,307,,7,-39,42,75,,-11,26,10,0
8,-30,33,354,,10,-32,48,5,,11,-46,43,37
-5,6,26,366,,-9,10,7,0,,-9,26,13,102
3,-17,25,376,,13,-43,52,0,,-6,4,15,146
9,-37,45,373,,0,4,32,0,,7,-30,48,199
-10,22,12,367,,2,-23,25,0,,-8,17,6,276
10,-38,42,333,,12,-50,49,0,,10,-43,51,336
-12,21,16,254,,-9,23,11,0,,-8,28,5,360
10,-33,36,180,,9,-47,41,0,,10,-48,52,375
-7,16,23,112,,7,-27,40,0,,-11,33,9,375
7,-28,31,32,,-6,14,15,0,,-2,-4,16,369
-5,5,30,0,,4,-31,35,0,,4,-21,44,358
-9,14,15,0,,-4,3,28,0,,-7,13,8,301
12,-37,42,0,,-9,22,9,0,,7,-34,49,231
-9,18,17,0,,8,-44,48,0,,-7,23,8,168
1,-10,19,0,,0,-10,39,0,,5,-26,31,90
4,-20,38,0,,-3,2,15,0,,11,-45,43,0
-7,14,21,0,,3,-26,46,0,,3,-17,40,0
9,-33,34,0,,-9,20,17,0,,3,-17,40,0
-2,8,25,0,,8,-35,32,65,,-9,24,16,0
-6,11,18,0,,9,-38,50,115,,12,-41,38,0
1,-9,22,0,,-9,23,9,164,,8,-28,43,0
11,-33,36,0,,10,-43,49,232,,-,,,
11,-33,,,,-11,23,9,307,,5,9,14,0
,36,0,,,11,-45,46,354,,7,-33,33,0
4,-16,36,0,,-9,23,13,3,,-2,4,27,0
-7,9,23,0,,67,,,,,-6,16,13,0
7,-28,35,0,,9,-38,41,376,,11,-36,41,0
7,-25,36,0,,-10,20,19,369,,-9,14,16,0
-5,1,23,45,,7,-32,31,366,,0,-8,21,0
8,-24,31,98,,10,-36,47,326,,4,-17,37,0
0,-7,27,139,,-11,23,8,245,,-6,12,20,0
5,-19,31,202,,11,-40,48,178,,10,-31,39,0
2,-11,25,276,,-10,25,11,100,,-4,7,17,0
3,-16,31,338,,11,-43,41,19,,-6,-1,19,0
12,-33,41,360,,-9,22,18,0,,12,-28,39,58
-6,6,16,375,,10,-40,36,0,,-7,3,17,110
9,-32,42,373,,9,-29,45,0,,6,-25,33,153
-5,8,16,368,,-8,12,12,0,,3,-4,27,220
8,-33,39,356,,10,-39,44,0,,1,-20,27,297
-2,7,19,308,,0,3,29,0,,7,-14,33,344
-8,9,10,240,,1,-21,26,0,,-2,-9,23,367
9,-33,51,176,,12,-40,42,0,,9,-23,39,374
-7,13,8,108,,-6,19,16,0,,-3,9,19,373
12,-41,51,28,,9,-37,37,0,,5,-31,34,366
-9,16,5,0,,8,-22,36,0,,-1,0,26,352
0,-21,23,0,,-5,6,19,0,,3,-22,29,284
5,-12,41,0,,7,-27,32,0,,1,-4,30,225
-9,25,9,0,,-2,2,27,0,,-10,18,9,157
11,-50,47,0,,-6,11,17,0,,10,-43,47,75
8,-27,46,0,,10,-32,39,0,,-9,17,14,2
-6,7,10,0,,-7,7,21,0,,11,-44,42,0
5,-39,35,0,,-1,-14,29,67,,9,-28,44,0
-2,9,27,0,,6,-17,32,115,,-7,8,15,0
0,-19,25,0,,-2,-8,26,168,,6,-36,38,0
8,-43,41,0,,9,-21,34,236,,-2,6,21,0
-7,23,16,0,,-3,-6,22,309,,,,,
-3,1,,,,8,-34,41,353,,,,,
15,0,,,,-1,3,20,3,,3,-24,33,0
3,-26,46,0,,67,,,,,9,-41,45,0
-8,19,19,0,,5,-25,34,375,,-7,19,13,0
5,-31,35,0,,3,-2,26,374,,-1,-7,22,0
-4,5,28,0,,0,-19,27,368,,4,-20,39,0
-9,24,6,39,,11,-40,47,339,,-9,16,19,0
9,-47,50,101,,-8,18,8,272,,5,-33,33,0
-1,-11,40,149,,10,-42,51,198,,-7,10,25,0
10,-45,44,219,,-6,21,8,138,,-9,21,6,0
5,-24,45,291,,8,-46,47,57,,8,-40,50,0
-5,9,10,346,,-7,16,15,0,,0,0,34,0
5,-34,47,364,,-7,8,5,0,,-1,-11,20,3
-6,19,9,375,,11,-41,55,0,,10,-46,44,69
9,-37,47,375,,-2,13,26,0,,-10,25,12,124
-4,2,32,368,,3,-31,29,0,,9,-43,45,173
2,-12,20,357,,13,-52,53,0,,-8,24,16,248
-2,-9,38,300,,-9,26,8,0,,8,-39,37,320
0,0,16,231,,10,-50,44,0,,-7,12,23,355
4,-18,43,166,,6,-22,41,0,,3,-24,28,370
-9,18,20,97,,-6,10,15,0,,0,0,33,375
7,-32,34,21,,6,-36,44,0,,-10,31,8,369
-6,8,25,0,,-5,9,25,0,,10,-47,43,368
-8,11,15,0,,1,-22,25,0,,-7,19,23,200
11,-33,43,0,,7,-44,49,0,,-6,23,7,182
-8,16,16,0,,-8,29,7,0,,-6,23,7,164
2,-16,21,0,,-1,-2,17,0,,5,-26,31,125
11,-34,35,0,,2,-24,45,0,,12,-48,41,49
8,-21,37,0,,-10,22,15,29,,-14,14,1,0
8,-21,37,0,,9,-38,36,93,,9,-45,40,0
-5,12,23,0,,-7,12,24,134,,5,-14,44,
-7,8,18,0,,4,-25,29,196,,0,,,
10,-32,36,0,,-3,1,32,261,,-8,-4,7,0
-2,-2,30,0,,2,-14,21,331,,14,-40,41,0
3,-13,24,0,,10,-45,48,360,,-7,14,8,0
2,-13,35,0,,-9,24,12,374,,-1,11,18,0
-7,11,20,,,9,-39,43,376,,11,-35,44,0
0,,,,,-9,20,1,,,-7,16,14,0
8,-32,34,0,,9,369,,,,4,-17,27,0
7,-23,33,2,,8,-33,33,362,,0,-9,32,0
-4,0,24,67,,-8,11,26,308,,-9,14,17,0
10,-28,37,114,,5,-22,26,226,,12,-32,37,0
-6,3,20,165,,-2,3,33,170,,-7,10,21,0
6,-22,32,234,,-9,24,11,97,,-2,0,20,0
0,-8,25,304,,10,-42,43,19,,7,-23,37,0
5,-19,33,354,,-10,21,15,0,,-4,3,21,0
4,-12,28,366,,11,-40,39,0,,7,-26,35,26
0,-10,25,376,,8,-25,44,0,,-2,-2,27,89
7,-17,33,372,,-6,9,13,0,,-8,3,18,129
-6,8,17,367,,8,-34,30,0,,13,-32,42,189
8,-33,40,344,,-3,5,27,0,,-8,6,14,266
-4,8,16,282,,-7,15,15,0,,12,-38,42,330
6,-31,41,207,,11,-38,42,0,,-7,8,18,358
-3,8,17,152,,-7,18,17,0,,-4,-8,21,369
-6,8,11,76,,-1,-6,21,0,,9,-23,38,377
10,-36,49,4,,5,-21,36,0,,-8,4,16,368
-8,11,7,0,,-5,5,19,0,,12,-34,43,364
3,-24,26,0,,8,-27,31,0,,-8,12,11,313
2,-5,38,0,,-4,1,27,0,,11,-38,48,232
-8,20,9,0,,-6,10,19,0,,-8,19,9,177
12,-47,46,0,,9,-32,37,0,,-1,-15,24,90
6,-18,41,0,,1,-10,29,0,,6,-15,38,27
-5,1,15,0,,1,-13,29,61,,-5,-5,16,0
6,-39,36,0,,6,-17,33,109,,10,-29,43,0
-2,10,26,0,,-6,4,21,157,,-7,,,
1,-21,27,0,,11,-31,38,229,,,18,18,0
8,-38,40,0,,-5,1,18,301,,7,-38,38,0
-8,20,16,0,,9,-31,40,352,,-2,7,23,0
-3,-4,17,0,,-2,1,21,36,,-9,16,12,0
3,-22,43,0,,6,,,,,9,-43,45,0
-5,13,13,,,-5,3,16,376,,1,-6,30,0
0,,,,,10,-32,40,374,,-2,-6,23,0
4,-34,38,0,,-9,10,12,368,,8,-40,43,0
-5,9,25,0,,11,-39,46,344,,-8,17,16,0
-10,22,6,68,,-8,17,8,281,,-5,9,11,0
9,-46,50,115,,9,-40,51,205,,7,-35,48,0
-10,28,9,164,,-7,19,9,152,,-9,23,6,0
10,-46,47,242,,-5,-5,16,66,,4,-24,30,0
-11,23,13,316,,10,-26,45,0,,-1,1,34,0
9,-40,40,360,,-7,5,8,0,,-11,26,9,0
5,-32,46,369,,8,-41,40,0,,10,-46,44,52
-6,19,10,377,,-3,15,24,0,,-10,25,13,113
9,-36,46,372,,-10,19,5,0,,9,-44,45,162
-10,21,9,366,,14,-49,51,0,,6,-26,47,225
9,-39,44,328,,-10,24,9,0,,-7,12,8,300
-10,23,13,248,,-1,-15,21,0,,8,-39,48,346
10,-35,41,171,,5,-17,38,0,,-8,23,6,365
-9,17,19,105,,-7,8,16,0,,11,-43,51,376
8,-33,32,25,,6,-39,37,0,,-11,30,10,373
8,-25,40,0,,-5,11,25,0,,9,-45,44,368
-6,8,16,0,,-8,21,10,0,,2,-17,40,344
8,-26,31,0,,8,-44,51,0,,-5,9,11,273
-3,3,31,0,,-2,-2,34,0,,7,-29,49,209
-8,13,13,0,,0,-6,20,0,,-7,21,8,145
10,-39,40,0,,9,-47,50,0,,9,-42,46,65
-6,15,19,0,,-10,25,13,18,,-3,5,27,2
0,-8,22,0,,9,-41,40,88,,3,-17,23,0
7,-18,36,0,,-8,15,22,128,,13,-45,48,0
-5,13,23,0,,-8,21,7,186,,,,,
6,-28,30,0,,10,-42,51,260,,,,,
-2,1,28,0,,-11,24,7,329,,-9,25,15,0
-7,12,,,,9,-45,48,360,,11,-44,40,0
,18,0,,,-10,,,,,6,-27,41,0
11,-33,40,0,,,25,10,373,,-3,8,14,0
1,-8,32,0,,12,-39,43,376,,8,-35,36,0
0,-8,23,0,,-10,22,17,369,,-3,7,25,0
9,-35,36,0,,8,-34,34,358,,5,-20,29,0
-5,7,23,32,,-8,13,24,300,,10,-37,41,0
10,-30,34,98,,8,-24,30,219,,-8,15,16,0
8,-27,36,139,,11,-35,48,152,,3,-8,22,0
-4,2,21,199,,-10,21,12,68,,4,-17,38,0
11,-31,37,279,,10,-40,41,0,,-7,11,18,0
-4,2,21,333,,-9,19,15,0,,9,-29,37,0
10,-32,40,360,,12,-39,40,0,,-4,4,21,0
-4,6,16,375,,7,-20,42,0,,-5,-1,22,8
1,-14,29,373,,-6,6,14,0,,11,-26,38,74
6,-13,31,368,,8,-36,33,0,,-6,1,17,118
-3,-7,22,355,,-3,7,25,0,,5,-23,32,168
6,-22,38,300,,-6,13,16,0,,2,-6,27,236
-4,0,16,234,,12,-36,42,0,,3,-20,29,309
8,-25,43,165,,-7,19,16,0,,6,-14,33,350
-2,10,14,96,,-1,-9,23,0,,-2,-10,21,369
4,-34,42,24,,5,-18,35,0,,8,-22,39,375
-2,4,20,0,,-3,3,19,0,,-4,8,20,369
-6,8,7,0,,9,-28,34,0,,7,-29,34,365
9,-38,55,0,,-4,5,26,0,,-2,0,27,339
1,2,30,0,,-5,9,18,0,,4,-23,29,265
1,-24,24,0,,9,-32,37,0,,0,-3,30,208
10,-45,49,0,,1,-7,27,0,,-8,19,8,140
-8,18,13,0,,3,-15,29,64,,11,-44,49,61
7,-41,39,0,,13,-32,38,113,,-11,17,13,0
6,-23,43,0,,-7,6,19,162,,11,-45,42,0
-7,10,15,0,,10,-31,38,238,,9,-26,,
2,-27,28,0,,-4,2,17,308,,46,0,,
-2,-1,32,0,,9,-31,40,355,,-6,8,14,0
-2,-,,,,-4,1,20,367,,8,-39,37,0
10,19,0,,,-5,1,17,377,,-4,8,23,0
7,-39,43,0,,9,-29,40,374,,3,-26,30,0
-7,24,15,0,,,,,,,10,-43,45,0
-4,6,12,0,,,,,,,-8,22,15,0
5,-32,46,0,,-8,8,14,369,,-1,-5,22,0
-7,14,20,50,,11,-36,46,348,,3,-21,39,0
6,-28,30,108,,-8,14,8,284,,-5,9,11,0
-3,0,34,148,,0,-13,23,209,,7,-34,33,0
1,-12,22,218,,5,-12,34,150,,-7,11,26,0
0,-14,40,289,,-4,-10,20,57,,-8,22,7,0
0,1,13,339,,8,-20,42,0,,9,-41,50,0
9,-42,42,363,,-5,-1,9,0,,-3,-1,33,0
-8,19,17,374,,9,-42,40,0,,-1,-11,20,34
6,-29,33,377,,-4,16,21,0,,2,-15,40,97
-7,8,26,370,,-7,12,7,0,,-4,2,15,136
-8,20,9,361,,12,-42,50,0,,9,-42,43,190
9,-37,47,307,,0,4,30,0,,-8,22,17,270
-10,22,12,226,,0,-20,22,0,,8,-38,37,337
9,-35,42,158,,9,-45,43,0,,-5,13,24,361
-9,16,18,89,,-6,23,17,0,,3,-24,28,374
10,-32,34,6,,7,-39,35,0,,-1,2,32,376
6,-21,39,0,,7,-30,41,0,,-12,29,9,369
-5,4,16,0,,-7,16,12,0,,11,-46,43,364
8,-27,29,0,,1,-26,29,0,,-11,28,14,303
-4,4,30,0,,-2,1,33,0,,10,-40,40,219
-8,11,16,0,,-10,27,8,0,,-8,21,20,156
10,-36,40,0,,8,-45,48,0,,6,-32,33,77
-7,12,18,0,,-11,24,13,8,,-2,8,28,18
0,-12,22,0,,-6,5,10,75,,-10,23,10,0
7,-15,36,0,,6,-33,49,117,,12,-45,46,0
-4,1,19,0,,-8,20,8,169,,-9,25,13,0
8,-29,31,0,,6,-30,32,238,,0,-5,17,0
-5,4,29,0,,11,,,,,7,-24,4,
-8,10,19,0,,,-46,47,361,,0,0,,
12,-32,39,0,,0,-8,35,363,,-6,17,18,0
0,-4,31,0,,-9,25,11,370,,8,-37,36,0
,,,,,-2,-2,17,378,,-2,7,25,0
1,-13,25,0,,4,-19,41,375,,-6,15,14,0
10,-36,37,0,,-6,8,11,369,,11,-36,41,0
-6,8,22,56,,9,-35,34,342,,0,-6,31,0
11,-33,35,108,,-9,15,24,271,,0,-9,23,0
-4,4,24,157,,7,-25,30,192,,10,-34,37,0
-4,0,21,222,,-4,7,31,134,,-7,11,19,0
10,-30,36,298,,1,-19,25,53,,9,-29,37,0
-5,2,22,348,,11,-39,39,0,,7,-22,34,0
11,-31,39,364,,-9,19,17,0,,-6,-2,23,4
-5,7,18,378,,11,-39,39,0,,8,-27,36,66
9,-33,39,373,,7,-18,41,0,,-1,-3,24,116
4,-10,28,368,,-5,2,15,0,,6,-22,35,166
-1,-12,26,343,,9,-37,33,0,,2,-6,27,233
6,-16,34,274,,-3,9,24,0,,2,-20,30,306
-4,-3,21,202,,4,-27,30,0,,12,-36,43,350
6,-21,37,137,,11,-34,42,0,,-6,8,16,368
-5,-3,18,58,,-8,17,18,0,,10,-34,40,375
9,-28,43,0,,-2,-12,23,0,,-2,9,18,370
-2,6,17,0,,6,-15,34,0,,6,-31,34,365
5,-32,39,0,,-4,1,21,0,,-2,1,26,341
9,-34,52,0,,8,-31,34,0,,-8,12,9,273
-7,13,6,0,,-4,6,24,0,,12,-38,50,205
3,-29,29,0,,-6,9,18,0,,-8,19,7,139
2,-6,34,0,,11,-33,37,0,,11,-45,51,57
-6,17,10,0,,2,-6,27,20,,-10,18,11,0
7,-40,42,0,,2,-16,29,87,,12,-47,44,0
-5,17,20,0,,5,-15,31,127,,8,-25,45,0
-7,5,16,0,,0,-10,27,188,,-7,7,12,0
6,-32,40,0,,8,-19,31,264,,8,-42,39,0
-2,3,29,0,,-4,4,17,324,,-,,,
0,-15,23,0,,8,-32,41,358,,4,10,24,0
7,-39,46,0,,-3,2,18,372,,-8,16,11,0
-8,24,1,,,6,-26,38,375,,9,-44,45,0
1,0,,,,2,2,22,,,-8,24,14,0
-4,0,18,0,,,374,,,,-2,-6,21,0
4,-26,43,0,,-8,8,14,369,,3,-21,40,0
-6,14,8,62,,10,-37,47,332,,-4,9,11,0
6,-35,36,113,,-7,15,7,265,,6,-34,35,0
-6,9,26,154,,10,-39,52,187,,-7,13,25,0
3,-20,26,229,,-5,17,7,128,,-8,24,6,0
-2,-7,34,297,,-3,-14,23,41,,8,-43,52,0
