x 2 fases 1 ,x desnível 5 ,i 2 fases 1,i desnível 5,x 2 Fases 2,i 2 Fases 2
-6,0,0,0,7,312
1,-2,0,0,7,385
-4,-5,0,0,4,415
-11,-1,3,0,0,464
-3,-4,213,0,-5,534
-9,-1,298,,-2,572
4,0,365,,-9,534
-1,-4,414,0,-6,464
-2,-6,445,0,-6,386
6,1,498,43,-6,333
6,-5,556,113,3,281
10,1,560,153,-6,163
2,-5,492,229,9,28
9,-4,415,303,0,0
8,-5,345,354,2,0
-3,-5,296,373,13,0
0,0,185,381,2,0
-5,-7,27,376,8,0
-13,1,0,375,,
-1,-8,0,339,4,0
-2,1,0,266,0,0
-13,-2,0,91,0,0
5,-9,0,72,3,0
-5,-9,0,48,-5,0
0,-8,0,0,-4,0
9,0,0,0,-4,0
-2,-8,0,0,-9,0
27,-3,0,0,1,0
14,1,0,0,-5,0
5,-9,0,0,0,0
12,0,0,0,5,0
2,-2,0,0,5,77
3,-9,0,0,11,185
1,0,0,0,9,284
-4,-7,21,0,8,348
-2,-3,126,0,6,401
-5,,235,,9,421
-3,1,312,0,0,476
0,-10,377,0,1,532
-4,-6,414,0,0,565
4,-1,451,0,-5,523
4,-9,522,0,-2,459
9,2,559,54,-4,388
5,-8,543,112,-2,342
11,0,472,162,-2,273
9,-5,400,242,3,132
6,-4,343,313,8,8
8,-2,288,363,0,0
-1,-7,190,373,14,0
2,0,44,381,5,0
1,-7,0,374,5,0
-1,0,0,374,11,
-3,-5,0,342,39,
-2,-1,0,267,3,0
-7,-1,0,188,2,0
1,-5,0,116,2,0
4,-2,0,32,-7,0
-3,-6,0,0,-9,0
5,2,0,0,0,0
4,-5,0,0,-8,0
10,-4,0,0,-8,0
4,0,0,0,1,0
3,-5,0,0,-10,0
10,-3,0,0,3,0
-2,0,0,0,4,0
7,-2,0,0,-3,93
-3,0,0,0,9,193
-5,-6,0,0,2,279
-4,-3,186,0,7,348
-11,-2,278,0,4,401
-4,-5,344,0,5,434
-8,,400,,-2,496
0,,434,,-4,557
-1,1,476,0,-4,570
2,-6,545,0,-6,506
13,1,566,27,-7,439
2,-5,514,105,-7,364
10,-6,444,150,-11,308
11,0,369,223,2,219
0,-6,320,291,-5,67
4,0,248,346,10,0
-3,-5,113,373,1,0
-3,0,0,381,11,0
0,-8,0,379,13,0
-10,1,0,376,1,0
-8,-7,0,350,,
-4,-2,0,271,,
-11,-6,0,190,11,0
0,-4,0,115,1,0
-5,-5,0,51,0,0
-5,-9,0,0,1,0
12,0,0,0,-5,0
-1,-5,0,0,-6,0
53,-7,0,0,0,0
13,-3,0,0,-4,0
4,-8,0,0,-8,0
13,-3,0,0,3,0
0,-5,0,0,0,0
0,-10,0,0,1,0
2,3,178,0,7,0
-5,-4,269,0,4,88
-2,-7,340,0,12,197
-7,-3,393,0,11,294
-9,-8,438,0,7,357
1,-1,487,,10,410
-2,51,554,,7,435
5,-7,559,0,-1,497
6,-10,509,8,0,552
9,1,438,79,-3,559
7,-8,375,122,-1,490
12,2,325,180,-4,425
10,-7,255,247,-5,353
4,-7,130,318,-2,308
8,0,2,360,0,211
-2,-8,0,374,3,61
3,2,0,384,8,0
0,-4,0,375,0,0
-3,-4,0,374,11,0
-2,-2,0,327,8,0
-1,-5,0,248,4,0
1,-1,0,169,,
1,-6,0,99,,
-4,0,0,34,10,0
1,-5,0,0,0,0
5,0,0,0,0,0
4,-3,0,0,2,0
1,-3,0,0,-8,0
10,0,0,0,-8,0
4,-3,0,0,-3,0
11,-3,0,0,-10,0
-3,1,0,0,-7,0
4,-6,136,0,-4,0
-4,0,250,0,-8,0
-10,-5,326,0,4,0
0,-4,387,,-5,77
-13,2,424,,13,193
-2,-1,464,0,5,271
-9,-5,520,0,2,344
2,-1,565,0,12,400
5,-5,536,0,-4,444
-5,-2,460,15,2,506
12,1,390,91,-5,561
2,-7,328,136,-4,569
5,1,279,194,-8,497
8,-5,146,280,-13,433
-4,0,1,336,0,357
8,-5,0,373,-9,307
1,-2,0,381,4,224
-6,-6,0,379,-4,69
-4,-3,0,376,1,0
-6,-7,0,350,10,0
-10,-6,0,270,4,0
-4,-4,0,197,10,0
-11,-7,0,120,6,0
-7,-3,0,58,,
2,-9,0,0,,
-3,-1,0,0,9,0
7,-7,0,0,9,0
3,-8,0,0,0,0
9,0,0,0,-3,0
10,-6,0,0,0,0
3,-6,0,0,-6,0
5,-1,10,0,-3,0
13,-8,116,0,0,0
-1,0,232,0,-9,0
1,-2,304,0,-2,0
-4,-9,369,,-1,0
-5,0,406,,-2,0
-2,1,464,0,9,24
-8,-6,528,0,4,133
1,-6,565,0,9,233
-4,0,534,0,11,321
5,-10,452,0,8,381
5,2,376,55,9,418
11,-8,325,113,8,451
8,-8,265,164,-2,516
10,0,127,235,-1,562
10,-7,1,308,-4,531
7,1,0,354,-3,462
9,-8,0,370,-5,398
2,2,0,382,-3,332
-3,-6,0,375,0,284
-3,-6,0,374,2,163
-4,0,0,354,2,24
-4,-7,0,276,7,0
-4,1,0,212,3,
-7,-7,0,133,0,
-2,-3,0,58,11,0
0,-4,0,0,10,0
-1,-3,0,0,0,0
6,-2,0,0,8,0
2,-4,0,0,-1,0
13,0,0,0,-1,0
6,-3,0,0,1,0
4,-5,0,0,-9,0
11,2,68,0,-8,0
-3,-3,175,0,-5,0
1,-1,348,0,-10,0
1,-3,397,0,-1,0
-10,-5,435,0,-5,0
0,0,477,0,-5,0
-14,-4,534,0,6,16
1,-4,561,,-5,126
-10,,513,0,13,237
3,-3,439,0,5,309
6,-6,375,2,7,379
-4,1,322,69,12,416
12,-6,256,126,-4,471
4,1,110,173,3,537
5,-6,0,257,-10,567
6,-2,0,326,-3,534
-6,-5,0,367,-9,459
4,-4,0,378,-7,396
1,-5,0,381,3,326
-9,-7,0,375,-10,267
-6,0,0,369,7,127
-6,-8,0,305,-4,1
-12,0,0,234,13,0
-3,-6,0,152,3,0
-2,-4,0,80,4,0
-6,-7,0,0,14,0
2,-4,0,0,3,
-3,2,0,0,,0
-4,-8,0,0,8,0
12,1,0,0,0,0
4,-4,0,0,-4,0
13,-8,45,0,-2,0
1,0,153,0,-2,0
11,-7,2,0,-8,0
0,-4,320,0,-4,0
0,2,386,0,-6,0
1,-10,420,,-8,0
-7,,478,,4,0
0,2,540,0,10,39
-9,-3,565,0,8,63
3,-8,523,0,8,111
1,0,452,0,9,220
1,-8,370,0,8,295
9,0,328,41,12,370
5,1,282,99,8,406
10,-10,144,145,4,440
10,2,6,216,0,498
8,-9,0,285,2,547
10,2,0,343,-3,558
8,0,0,370,-3,490
6,-9,0,377,-4,427
1,1,0,380,-3,366
0,-8,0,374,-1,320
-2,2,0,369,1,226
-2,-3,0,310,3,81
-5,-4,0,237,3,0
-4,0,0,161,8,0
-5,-6,0,90,4,
2,-1,0,13,-35,
3,-6,0,0,9,0
3,0,0,0,10,0
7,-3,0,0,0,0
1,0,0,0,5,0
11,1,0,0,-2,0
8,-2,75,0,-2,0
5,-5,177,0,0,0
0,0,273,0,-9,0
-5,-4,343,0,-9,0
2,1,397,0,-2,0
-8,-5,428,0,-10,0
-4,0,474,0,0,0
-3,0,533,0,-5,0
-14,-6,565,,-5,0
4,34,513,,10,69
-7,-1,440,0,-3,182
4,-5,367,0,11,272
7,0,317,41,2,346
0,1,236,109,10,399
11,-6,84,148,-4,442
6,0,0,208,0,501
4,-7,0,293,3,558
3,-1,0,349,-15,561
-6,-4,0,374,1,510
3,0,0,381,-13,432
1,-6,0,378,-16,365
-12,-3,0,376,6,305
-6,-6,0,341,-12,223
-5,-5,0,255,12,63
-10,0,0,184,-6,0
2,-7,0,105,15,0
-11,0,0,41,9,0
3,-8,0,0,4,0
6,0,0,0,15,
-1,-2,0,0,25,
12,-7,0,0,0,0
4,-2,0,0,7,0
8,-6,57,0,3,0
7,-6,165,0,-5,0
7,0,325,0,-1,0
0,-9,386,0,-2,0
-1,1,415,0,-6,0
0,-3,478,0,4,0
-4,-8,541,,4,0
-5,-26,569,,5,0
-5,-1,518,0,5,0
-8,-7,447,0,2,0
4,-2,374,0,6,54
-1,-6,328,0,5,160
8,-10,288,9,8,255
6,2,150,76,9,322
8,-3,21,121,9,390
9,-6,0,176,8,414
12,-1,0,250,5,454
7,-8,0,320,-1,517
4,1,0,360,3,561
4,-8,0,373,-5,545
0,3,0,382,0,473
3,-3,0,374,-5,405
-2,-6,0,368,-7,355
-3,0,0,327,-2,308
0,-6,0,247,2,199
-7,0,0,190,6,61
0,-5,0,109,1,0
-4,0,0,40,12,
3,-4,0,0,0,
3,0,0,0,4,0
1,-3,0,0,8,0
10,-8,0,0,10,0
3,2,53,0,1,0
9,-4,168,0,7,0
-58,-6,330,0,-3,0
7,1,393,0,-4,0
5,-6,418,0,0,0
-1,0,468,0,-4,0
-3,1,528,0,-10,0
0,-6,567,0,-5,0
-8,-2,520,0,-9,0
-4,-3,456,0,-9,0
-8,,382,,4,0
-13,,328,,-5,0
4,-4,260,0,1,74
-6,2,117,0,5,175
6,-6,0,10,6,269
-4,2,0,84,11,338
3,-7,0,135,-3,400
12,0,0,185,8,435
-4,-1,0,267,-6,496
7,-6,0,332,0,553
-2,-1,0,368,-7,561
0,-8,0,378,-9,509
3,2,0,380,-3,427
0,-6,0,375,-15,361
-14,0,0,367,6,301
2,-8,0,301,-8,220
-9,-1,0,224,3,69
-7,-5,0,146,3,0
5,-4,0,70,8,0
-12,-1,0,0,16,0
-4,-8,0,0,1,0
8,0,58,0,15,
0,-5,172,0,23,
4,-7,256,0,12,0
10,-1,328,0,0,0
3,-7,387,0,3,0
11,-1,425,0,-1,0
4,-6,481,0,-4,0
7,-9,543,0,0,0
1,0,567,0,-8,0
-4,-7,512,0,-10,0
1,-5,439,0,2,0
-5,-4,368,0,-6,0
-4,-8,319,,3,0
-5,,266,0,8,0
-8,0,113,0,0,37
5,-2,0,0,12,137
1,-8,0,46,7,246
8,0,0,101,8,310
9,-8,0,149,14,390
8,0,0,212,3,412
13,-5,0,294,5,460
11,-3,0,350,-2,524
7,-3,0,374,1,562
3,-6,0,381,-2,536
4,-2,0,375,-3,468
2,-7,0,375,-1,392
0,0,0,355,-3,349
-3,-5,0,273,-3,292
-1,-1,0,204,3,163
-4,-4,0,118,7,31
-5,-3,0,49,2,0
-1,-3,0,0,11,0
-4,-3,0,0,5,0
3,-3,87,0,7,0
5,-5,200,0,,
4,2,290,0,9,0
45,0,360,0,0,0
9,-6,406,0,5,0
8,3,439,0,1,0
9,-3,494,0,-8,0
4,-3,553,0,-4,0
7,-2,554,0,-1,0
0,-6,485,0,-11,0
-5,2,415,0,-3,0
-1,-1,348,0,-3,0
-8,,302,,-8,0
-5,-7,207,0,4,0
-8,0,53,0,-1,5
-1,-6,0,5,4,102
-2,0,0,70,3,207
-1,0,0,120,7,292
8,-7,0,165,10,362
-2,1,0,236,-1,408
11,-7,0,313,3,446
3,0,0,356,-8,516
-3,-3,0,376,1,561
11,-7,0,382,-8,553
-6,0,0,377,-8,489
-3,-8,0,376,-6,409
-2,-2,0,344,-15,350
-14,-8,0,266,6,294
0,1,0,199,-9,196
0,-4,0,117,6,49
-17,-6,0,46,0,0
7,-5,98,0,-2,0
-5,-7,209,0,16,0
0,1,284,0,0,0
12,-7,352,0,4,
6,-2,400,0,-27,
15,-2,440,0,8,0
4,-8,496,0,-2,0
12,2,554,0,3,0
0,-3,562,0,-3,0
5,-8,494,0,-9,0
3,-3,425,0,0,0
-7,-8,360,0,-2,0
0,0,306,0,-8,0
-7,-1,232,0,1,0
-11,,77,,-6,0
1,-9,0,0,-5,0
-5,1,0,0,9,0
6,-5,0,1,4,53
0,-4,0,67,10,159
4,-4,0,120,9,261
10,-9,0,161,7,325
8,0,0,234,13,393
9,-6,0,308,5,415
8,0,0,355,3,462
3,-5,0,375,0,512
5,-1,0,382,-1,558
5,-3,0,375,-2,536
-2,-3,0,370,-5,466
0,-3,0,318,-3,391
-5,-6,0,237,-7,344
-4,0,0,171,0,285
-2,-5,0,96,3,162
-6,1,0,30,7,29
2,-4,45,0,4,0
-3,0,153,0,11,0
3,0,327,0,7,0
5,-5,385,0,7,0
2,-1,424,0,,
6,-3,461,0,9,0
8,-5,518,0,6,0
6,3,560,0,1,0
8,-5,535,0,2,0
9,1,462,0,-3,0
0,-1,391,,-4,0
2,,327,,0,0
-2,-6,272,0,-13,0
-5,1,138,0,-9,0
-1,-2,2,0,1,0
-11,-3,0,0,-11,0
-2,-5,0,0,5,0
-8,-6,0,42,5,0
1,2,0,106,-7,98
0,-6,0,159,15,202
0,1,0,222,0,291
13,-7,0,306,14,356
-2,-1,0,355,-7,409
12,-4,0,376,12,441
-1,-3,0,382,0,507
-4,-6,0,377,-8,560
7,-5,0,375,0,565
-6,-4,0,329,-14,489
-1,-7,0,240,0,423
-7,0,0,172,-5,348
-15,-8,0,91,-7,309
2,0,61,31,2,217
-4,-8,168,0,-4,63
-13,-3,261,0,14,0
5,-1,334,0,-1,0
-8,-8,390,0,12,0
3,-5,429,0,8,0
14,-5,474,0,-,
13,-8,534,0,1,0
-5,0,558,0,15,0
16,-8,522,0,-4,0
1,-2,435,0,3,0
14,0,370,0,3,0
-3,-9,229,0,-9,0
3,-5,201,0,-5,0
-1,-4,130,,-3,0
-9,,0,,-11,0
0,-6,0,0,3,0
-8,1,0,0,2,0
0,-9,0,19,-3,0
5,1,0,86,7,0
-6,-1,0,132,2,73
7,-8,0,194,12,180
0,0,0,265,10,281
8,-8,0,332,7,343
10,1,0,366,13,404
6,-3,0,376,3,428
11,3,0,384,2,482
5,-1,0,375,0,538
4,-5,0,367,-2,561
4,-1,0,317,-3,504
3,-7,0,234,-5,428
-3,1,0,175,-2,357
0,-8,0,90,-5,326
-2,-1,88,19,1,243
-4,-3,19,0,4,92
-3,-2,277,0,8,0
-7,-2,352,0,4,0
1,-5,396,0,11,0
-1,2,437,0,9,0
3,-1,480,0,6,
7,-7,541,0,4,
3,3,560,0,10,0
11,-4,507,0,4,0
7,-2,429,0,-1,0
9,-3,362,,2,0
8,20,308,,-7,0
0,-7,219,0,-9,0
2,2,69,0,0,0
-8,-1,0,0,-8,0
0,-6,0,0,-8,0
-2,-2,0,0,3,0
-10,-6,0,37,-12,0
0,1,0,100,5,0
-7,-6,0,157,5,17
4,-1,0,220,-4,132
-6,-5,0,305,12,236
5,-4,0,355,0,317
4,-3,0,376,2,429
6,-7,0,381,8,440
14,-3,0,377,8,451
-5,-7,0,375,8,494
11,-2,0,345,-8,555
3,-7,0,256,-3,570
-5,-3,0,186,-8,504
0,-5,0,104,-13,434
-8,-5,92,31,0,357
-14,-6,1,0,-13,312
-2,-7,282,0,6,226
-4,0,355,0,-5,78
-8,-7,399,0,13,0
5,-1,442,0,-1,
-8,-3,493,0,34,
-7,-9,552,0,2,0
14,1,555,0,14,0
-1,-5,506,0,6,0
1,-5,423,0,8,0
5,-5,357,0,0,0
0,-8,302,0,-5,0
16,0,225,0,3,0
-3,-3,76,,2,0
4,,0,0,-8,0
-6,-8,0,0,-4,0
-4,-1,0,0,-5,0
-2,-8,0,29,-12,0
-10,-2,0,97,6,0
3,-5,0,142,2,0
-7,-3,0,209,0,0
6,-4,0,288,10,43
4,-5,0,348,1,151
1,-1,0,368,12,249
12,-5,0,376,11,330
6,1,0,379,8,388
7,-6,0,373,7,424
12,0,0,357,3,460
3,-3,0,280,4,510
4,-3,0,209,-1,560
4,-2,0,127,-4,535
-4,-5,0,56,-4,469
-2,-1,90,0,-5,397
-2,-5,279,0,-2,330
-5,1,349,0,-4,291
-3,-2,399,0,2,180
-6,-6,436,0,1,36
0,1,478,0,11,0
2,-2,531,0,5,0
3,-3,560,0,9,0
8,4,520,0,8,
4,-9,441,0,,
11,3,377,0,2,0
24,0,322,0,11,0
8,-8,246,0,2,0
5,1,103,0,-2,0
5,,0,,3,0
0,,0,,-9,0
2,-5,0,0,-9,0
-5,0,0,0,-2,0
-5,3,0,0,-8,0
-6,-6,0,40,-4,0
-9,-3,0,105,-5,0
1,-5,0,158,-8,0
-10,-4,0,225,6,0
5,-1,0,297,9,247
-1,-6,0,353,2,266
11,0,0,370,2,286
3,-6,0,381,-1,355
0,2,0,378,14,402
14,-5,0,374,-8,446
-8,-5,0,353,5,499
1,-6,0,276,0,555
1,-5,80,201,-12,564
-7,-1,17,133,0,505
-3,-9,276,54,-15,429
0,-3,340,0,0,360
-12,-6,397,0,-4,305
-8,-1,429,0,-4,226
-4,-5,485,0,3,82
-13,-8,538,0,0,0
5,-2,561,0,13,0
-6,-4,514,0,1,0
-3,-8,437,0,12,0
13,-1,366,0,1,
2,-8,321,0,4,0
49,-3,266,0,-2,0
14,-6,130,0,9,0
-2,-3,0,0,0,0
14,0,0,,-2,0
-4,5,0,,3,0
2,-8,0,0,-8,0
2,-7,0,0,-9,0
-8,-4,0,2,0,0
1,-7,0,64,-5,0
-12,0,0,116,-2,0
5,-7,0,169,7,0
3,-2,0,247,1,0
-1,-4,0,324,1,0
11,-2,0,364,10,90
4,-4,0,377,3,200
11,-3,0,382,11,285
11,-3,0,375,9,355
7,-3,0,368,7,400
12,-2,0,309,6,433
3,-5,74,229,0,481
3,0,181,169,1,534
5,-5,277,80,-4,562
1,0,352,17,-4,507
-3,-4,402,0,-4,441
0,-5,429,0,-5,375
-6,0,476,0,3,317
-6,-5,534,0,-3,261
-2,-1,560,0,5,120
-4,-3,521,0,1,0
4,-5,446,0,10,0
2,2,368,0,5,0
3,-6,321,0,9,0
5,1,256,0,10,
9,0,106,0,,0
8,-7,0,0,0,0
3,-2,0,0,10,0
10,,0,,0,0
-2,-3,0,0,-2,0
2,-4,0,0,1,0
-8,3,0,0,-9,0
-10,-7,0,57,-8,0
0,1,0,111,-3,0
-13,-8,0,170,-8,0
5,1,0,235,-2,0
-10,-7,0,316,-3,0
5,-2,0,362,-7,0
-3,-4,0,378,7,30
-2,-3,0,381,-4,148
11,-3,0,376,13,253
-2,-8,0,374,3,320
15,1,0,330,-2,389
4,-8,45,238,15,426
3,0,161,172,-7,475
6,-7,253,91,4,534
0,-4,321,19,-14,568
-12,-5,389,0,0,536
0,-9,416,0,0,458
-8,2,476,0,-16,387
-10,-4,534,0,5,324
0,-8,569,0,-12,268
-13,-2,525,0,8,126
-4,-6,459,0,-5,0
3,-2,375,0,0,0
-1,-5,330,0,10,0
12,-11,274,0,3,0
0,1,146,0,11,
4,-9,9,0,-32,
12,-6,0,0,2,0
6,,0,,7,0
8,,0,,5,0
-1,-2,0,0,-4,0
-2,-7,0,0,-3,0
0,-1,0,0,-2,0
-6,-6,0,39,-7,0
-5,-2,0,101,-5,0
-6,-6,0,152,1,0
-2,-4,0,224,-8,0
7,-3,0,300,0,0
-4,-7,0,353,2,0
9,0,0,372,-1,9
3,-7,0,378,13,110
6,1,0,380,6,224
14,-5,0,374,11,301
4,-2,0,349,9,373
7,-4,62,267,8,406
6,-3,176,198,6,447
3,-2,273,114,0,504
2,-4,336,42,3,550
6,0,394,0,-4,554
-6,-4,421,0,-2,484
-3,0,469,0,-2,416
-4,-2,523,0,-9,354
-7,-3,561,0,3,302
2,0,531,0,0,219
-2,-3,460,0,8,74
1,0,386,0,2,0
3,3,332,0,9,0
1,-6,265,0,6,0
10,-3,122,0,8,0
8,-2,1,0,,
9,-6,0,0,11,0
8,2,0,,0,0
6,0,0,,6,0
0,-5,0,0,-4,0
-2,0,0,0,-2,0
-3,-1,0,0,1,0
-9,-5,0,67,-3,0
-3,-1,0,118,-8,0
-9,1,0,257,-6,0
-2,-4,0,277,-8,0
-4,-4,0,319,0,0
1,-4,0,363,4,0
7,0,0,376,-4,0
-5,-7,0,381,-1,49
14,-1,0,376,7,157
3,-6,0,373,5,256
-1,-1,1,328,11,325
14,-6,93,238,-4,397
-8,-5,282,169,11,429
3,-4,345,93,-7,485
3,-6,401,19,1,545
-13,-4,433,0,-4,570
-12,-9,487,0,-11,519
0,0,550,0,-3,436
-17,-6,567,0,-15,367
-6,-8,468,0,6,303
-6,0,417,0,-12,226
-11,-10,344,0,10,62
9,-7,308,0,-5,0
-5,-2,221,0,5,0
16,-8,67,0,9,0
3,1,0,0,2,
12,-9,0,0,0,
2,-2,0,,11,0
-2,0,0,,0,0
6,1,0,0,0,0
-3,-9,0,0,2,0
1,-3,0,0,0,0
-2,-5,0,40,-6,0
-10,-5,0,100,0,0
0,-3,0,148,-8,0
-9,-6,0,218,-10,0
6,-2,0,295,3,0
-2,-7,0,351,-5,0
13,0,0,372,0,0
11,-4,0,378,5,0
8,-1,0,378,-1,37
13,-4,0,373,15,144
8,-4,17,342,5,252
7,-2,123,257,11,320
6,-5,235,189,7,391
1,0,315,117,9,413
4,-6,376,42,4,460
1,0,413,0,-4,522
-7,-3,449,0,4,559
0,0,498,0,-7,541
2,-1,552,0,-2,466
-8,-7,548,0,2,404
-3,0,489,0,-8,348
-3,-1,417,0,3,294
3,-5,345,0,0,205
7,3,306,0,3,60
2,-7,204,0,4,0
10,2,52,0,10,0
5,1,0,0,7,0
10,-6,0,0,8,0
5,0,0,,8,0
6,75,0,,4,0
-3,-4,0,0,6,
-4,-6,0,60,-20,
-4,-4,0,77,0,0
-8,-4,0,93,-4,0
-4,3,0,134,-5,0
-9,-7,0,204,-3,0
0,2,0,277,-7,0
-3,-7,0,349,-5,0
1,-1,0,373,-3,0
9,-5,0,382,-9,0
-4,-3,0,380,3,0
14,-4,0,376,-3,0
9,-6,22,353,1,68
-3,-3,129,284,7,174
11,-7,236,200,6,268
-6,-1,315,133,13,336
2,-7,375,50,-1,403
4,-3,414,0,11,436
-16,-6,454,0,-8,495
-9,-4,521,0,0,553
0,1,560,0,-9,567
-15,-8,543,0,-8,508
0,-1,466,0,1,437
-7,-2,399,0,-15,363
-12,-9,326,0,4,315
9,0,289,0,-8,236
0,-7,170,0,5,88
-6,-4,26,0,12,0
17,0,0,0,-5,0
2,-9,0,0,16,0
3,-5,0,,1,
12,61,0,,,
0,-3,0,0,4,0
4,-8,0,0,11,0
-8,0,0,0,-3,0
-5,-7,0,69,4,0
0,-1,0,121,-2,0
-9,-6,0,177,-9,0
2,-3,0,255,1,0
-9,-4,0,322,-2,0
7,-4,0,363,-11,0
3,-2,0,378,-1,0
4,-7,0,379,-5,0
9,1,0,376,3,0
5,-5,0,372,10,0
11,0,53,338,-3,77
7,-1,255,259,15,183
2,-6,330,188,5,280
9,0,385,120,14,351
3,-6,423,42,3,404
-2,0,466,0,9,426
3,-2,528,0,6,483
0,-3,559,0,-5,543
-7,-3,508,0,5,560
0,-4,441,0,-7,510
-5,1,372,0,0,439
-8,-2,319,0,1,377
3,-7,235,0,-6,330
-2,1,88,0,4,268
3,-5,0,0,0,144
8,0,0,0,4,12
4,3,0,0,4,0
7,-7,0,0,8,0
1,-4,0,,8,0
9,70,0,,,
8,-2,0,0,6,0
2,-6,0,0,5,0
6,3,0,0,1,0
0,-6,0,70,1,0
-4,0,0,117,0,0
-2,-6,0,182,1,0
-7,-1,0,255,-5,0
-6,-6,0,328,-3,0
-7,-5,0,365,-10,0
0,-2,0,377,-8,0
-3,-8,0,380,0,0
2,3,27,376,-8,0
12,-8,1,367,3,0
-1,-2,242,309,2,0
12,-6,315,219,-3,65
9,-3,378,151,15,176
-3,-5,416,68,-2,274
8,-6,458,0,12,342
-8,-4,516,0,-3,405
0,-8,561,0,11,438
4,2,544,0,-8,498
-15,-2,459,0,-7,557
1,-10,393,0,0,569
-6,0,320,0,-13,499
-13,-5,277,0,-1,427
4,-5,148,0,-15,350
-10,-4,6,0,3,305
-8,-11,0,0,1,213
11,1,0,0,-4,57
-4,-8,0,0,11,0
16,-8,0,,-2,0
1,2,0,,14,0
13,0,0,0,7,0
-3,-7,0,0,4,0
6,-4,0,0,14,0
4,-3,0,62,,
-10,-5,0,113,-6,0
1,-4,0,169,3,0
-10,-7,0,243,4,0
-1,-1,0,310,-10,0
3,-4,0,358,-4,0
9,-2,0,374,-5,0
9,-5,0,378,-11,0
-2,-1,0,376,2,0
15,-3,40,367,-5,0
8,-4,248,319,-4,0
6,-3,328,234,10,1
14,-4,385,168,0,98
3,0,406,92,10,201
9,-4,452,21,8,291
6,-2,506,0,7,354
-4,-4,558,0,12,406
-2,0,542,0,4,432
-1,-2,468,0,5,486
-7,-3,400,0,0,537
-2,0,333,0,0,562
0,-2,284,0,-4,516
-5,-2,152,0,-5,449
3,1,12,0,0,382
0,-6,0,0,-7,333
0,-4,0,0,3,259
10,-2,0,0,3,129
9,-5,0,0,8,2
5,,0,,9,0
7,,0,,8,0
7,1,0,0,8,0
7,-6,0,0,9,0
0,-6,0,0,4,0
4,0,0,18,9,
-2,-6,0,87,4,
-5,-2,0,130,0,0
-2,-5,0,196,0,0
-10,-3,0,269,2,0
-3,-5,0,338,-9,0
-9,-5,0,367,-6,0
3,0,41,377,-5,0
-2,-8,132,382,-11,0
6,1,248,376,-1,0
15,-8,312,369,-10,0
0,-3,381,316,-3,0
9,-5,410,232,4,0
7,-6,463,162,-4,91
0,-2,522,89,10,201
12,-8,565,9,1,284
-8,-2,537,0,8,346
-7,-8,450,0,7,401
0,-1,389,0,0,430
-10,-6,329,0,10,487
-4,-8,278,0,-7,555
-7,0,156,0,-1,569
-15,-3,15,0,-9,505
4,-9,0,0,-7,436
-8,0,0,0,-7,357
-4,-9,0,0,-5,317
12,-1,0,0,3,228
-2,-7,0,0,-6,87
99,-10,0,,8,0
13,5,0,,1,0
0,2,0,0,1,0
16,-9,0,0,12,
-6,-7,0,0,28,
0,-2,0,31,6,0
2,-8,0,94,6,0
-9,1,0,136,3,0
1,-6,0,207,-5,0
-4,-2,0,284,3,0
-10,-4,0,351,1,0
3,-4,0,368,-7,0
-4,-1,74,380,-4,0
11,-6,182,378,-4,0
-2,-1,273,375,-11,0
11,-6,345,357,3,0
8,0,394,291,3,0
8,-4,428,214,-3,0
16,-3,477,150,7,0
1,-3,532,61,3,94
3,-2,558,0,13,200
6,0,501,0,9,284
0,-5,433,0,6,349
-1,-3,369,0,14,404
2,-2,310,0,2,437
-7,-2,231,0,3,494
-5,-1,86,0,0,546
0,-2,0,0,-3,558
-7,2,0,0,-1,497
3,0,0,0,-6,422
4,-6,0,0,0,362
1,0,0,0,-7,321
8,-3,0,0,3,225
5,-2,0,,4,85
194,-72,0,,1,0
8,1,0,0,9,0
8,-7,0,0,5,0
5,3,0,0,8,
7,-3,0,55,,
2,-5,0,113,8,0
0,-3,0,161,4,0
-8,-5,0,238,6,0
-4,-1,0,314,-2,0
-5,-5,0,361,0,0
-8,-2,66,375,0,0
-1,-6,268,381,-8,0
-10,-4,330,377,-2,0
3,-4,393,374,-7,0
0,-6,425,340,-11,0
11,-3,477,269,2,0
0,-8,533,186,-7,0
1,-1,566,116,0,0
12,-7,522,32,4,14
-7,-3,444,0,-1,126
2,-6,375,0,13,236
-2,-5,325,0,1,309
-8,2,269,0,8,372
-1,-8,139,0,4,411
-10,0,0,0,2,449
-12,-2,0,0,7,514
-3,-11,0,0,-8,566
-13,3,0,0,-1,556
-4,-6,0,0,-10,471
0,-5,0,0,-8,402
-6,-4,0,0,-3,333
9,-11,0,,-4,294
0,-5,0,,4,169
6,1,0,0,-2,30
13,0,0,0,9,0
6,-10,0,0,3,0
0,0,0,17,5,0
12,-6,0,90,,
-5,-3,0,136,,
3,-4,0,201,11,0
-8,-6,0,280,-2,0
-8,-2,0,340,6,0
0,-6,66,366,0,0
-12,1,166,379,-4,0
6,-6,268,377,0,0
1,0,340,374,0,0
-2,-5,396,360,-8,0
10,-2,422,297,-6,0
3,-2,468,214,-3,0
14,-5,525,150,-8,0
9,-1,560,61,4,0
7,-4,523,0,2,0
15,1,448,0,-1,0
0,-4,264,0,12,73
4,-5,219,0,5,178
5,-2,178,0,12,267
