normal,2fase,desb,inc,i normal,i 2 fase,i desb ,i inc
-4,-2,5,-3,207,507,0,0
-4,-10,12,-2,225,429,0,0
-8,-3,8,1,271,362,0,0
2,-9,11,-7,338,308,0,36
-6,3,7,0,364,219,0,88
0,-2,-8,-1,376,69,0,142
2,6,-10,-3,374,0,0,210
-5,15,-22,-2,367,0,0,295
7,0,-32,-4,352,0,0,348
-3,9,-39,0,305,0,8,368
0,7,-48,-5,236,0,92,376
1,0,-45,0,174,0,139,377
-3,12,-43,-5,91,0,211,369
7,-8,-37,1,29,0,297,360
-6,-7,-37,-3,0,0,355,290
11,0,-36,-2,0,0,367,212
-5,-10,-34,-3,0,0,0,132
-5,-4,0,-5,0,0,0,0
8,-7,-27,7,0,0,368,0
0,-15,-33,-3,0,0,363,0
4,4,-29,-4,0,0,330,0
10,-8,-34,2,0,0,248,0
-5,-4,-25,-6,0,0,182,0
0,12,-33,-6,0,92,113,0
6,-2,-33,-2,0,1,32,0
-2,99,-19,-4,0,0,0,0
7,13,-22,-2,0,282,0,0
-4,0,-2,-6,0,355,0,0
-6,16,-9,-5,0,399,0,0
7,-6,0,2,0,442,0,0
0,0,9,-7,0,493,0,0
2,2,6,0,0,552,0,0
28,-9,10,-3,0,555,0,0
9,1,25,-7,89,506,0,0
-5,-4,21,0,128,423,0,0
7,-10,35,-7,190,357,0,9
-5,3,40,-3,260,302,0,79
-1,-4,38,-6,334,225,0,124
3,11,53,-5,358,76,0,180
-3,-2,48,-4,370,0,0,261
6,11,43,-8,374,0,0,334
-7,8,54,0,368,0,0,365
8,8,41,-7,362,0,29,379
0,16,46,-2,319,0,93,378
-3,1,35,-6,234,0,144,372
2,3,28,-5,171,0,216,357
-6,6,24,-5,99,0,293,290
6,0,17,-7,34,0,352,218
-7,-1,21,-1,0,0,368,148
5,2,6,-9,0,0,0,0
-4,-7,4,0,0,0,0,0
-8,-5,16,0,0,0,377,4
3,0,12,-6,0,0,374,0
-1,-7,19,-1,0,0,341,0
0,3,16,1,0,0,258,0
8,4,19,-8,0,0,187,0
-7,1,19,-6,0,0,109,0
-4,8,13,-2,0,90,29,0
5,5,11,-7,0,0,0,0
-7,194,7,0,0,0,0,0
3,8,12,-7,0,279,0,0
-3,8,6,-8,0,349,0,0
-8,5,5,0,0,399,0,0
8,7,7,-5,0,436,0,0
0,2,3,-3,0,478,0,0
-3,0,7,-2,0,531,0,0
32,-8,11,-6,0,560,0,0
6,-4,8,1,99,520,0,0
-6,-5,9,-6,133,441,0,17
7,-8,4,-4,190,377,0,87
-4,-1,-10,0,265,322,0,132
5,-10,-17,-6,333,246,0,197
3,3,-24,-1,361,103,0,273
-6,0,-32,-4,376,0,0,338
11,11,-44,-1,374,0,57,366
-7,0,-45,-6,367,0,120,375
8,1,-44,0,357,0,178,381
-5,12,-40,-3,307,0,253,374
7,-7,-38,-2,235,0,332,363
-1,2,-34,-2,170,0,362,302
-7,-2,-33,-5,93,0,37,218
12,-8,5,-2,22,0,0,154
-7,-1,-26,-5,0,0,369,0
11,-10,-32,73,0,0,365,0
8,-12,-29,0,0,0,330,15
-3,-3,-34,-4,0,0,255,0
11,-13,-29,-2,0,0,184,0
0,-4,-31,-1,0,0,113,0
5,0,-30,-6,0,0,31,0
10,-6,-18,1,0,0,0,0
-6,9,-23,0,0,80,0,0
0,0,-7,-2,0,17,0,0
5,6,-6,-2,0,0,0,0
-2,13,-5,-7,0,276,0,0
7,6,5,1,0,340,0,0
-5,0,6,0,0,397,0,0
-5,12,7,-8,0,429,0,0
8,-5,23,-4,0,485,0,0
1,3,24,-6,0,538,0,0
3,-8,27,-7,0,561,0,0
9,-8,42,1,0,514,0,0
10,0,38,-9,106,437,0,22
-5,-12,47,-7,157,366,0,94
9,6,50,-3,224,321,0,136
-6,1,41,-6,295,266,0,198
8,-2,54,-1,348,130,0,280
-5,10,38,-9,366,0,40,344
-2,3,41,0,375,0,100,366
6,14,42,-9,376,0,158,379
-7,9,25,2,370,0,232,378
7,7,25,-3,357,0,310,373
-9,15,11,-9,296,0,356,361
8,0,23,-2,214,0,370,300
1,4,2,-8,158,0,378,223
-4,5,18,0,78,0,374,161
4,-1,9,-11,13,0,0,78
-4,-1,0,2,0,0,0,8
7,-3,19,-3,0,0,326,0
-6,-7,15,-7,0,0,243,0
-8,1,21,2,0,0,173,0
9,0,15,-7,0,0,91,0
-3,-1,11,0,0,0,19,0
1,5,13,0,0,0,0,0
7,2,6,-8,0,0,0,0
-7,-39,10,-2,0,0,0,0
6,3,8,-3,0,74,0,0
3,8,6,-4,0,181,0,0
-5,8,8,-2,0,277,0,0
6,11,3,-6,0,352,0,0
-5,5,10,0,0,402,0,0
-7,3,14,-6,0,429,0,0
6,-2,8,-1,0,476,0,0
-1,0,11,-7,0,534,0,0
0,-6,0,-1,0,560,0,0
0,-3,-9,-4,0,521,0,20
4,-2,-14,-2,109,446,0,89
-3,-11,-28,-3,147,368,0,136
8,3,-35,-6,210,321,0,206
-5,-8,-47,0,281,256,80,280
7,5,-42,-3,345,106,127,341
0,-3,-44,-2,363,0,190,366
-8,0,-35,-4,378,0,262,375
10,9,-37,0,375,0,339,377
-7,0,-30,-3,368,0,362,373
10,9,-34,0,351,0,0,360
-7,13,0,-1,293,0,0,297
9,-8,-29,-6,222,0,367,214
-3,6,-32,0,161,0,365,157
-6,-3,-31,-5,81,0,337,79
12,-8,-32,0,9,0,257,13
-8,-3,-32,-4,0,0,180,0
2,-11,-30,-4,0,0,109,0
7,-6,-33,0,0,0,28,0
0,-1,-18,1,0,0,0,0
11,-10,-24,-3,0,0,0,0
-4,4,-13,-3,0,0,0,0
7,0,-6,-4,0,0,0,0
10,1,0,-4,0,45,0,0
-4,10,9,0,0,161,0,0
3,0,9,-6,0,0,0,0
3,1,9,-1,0,253,0,0
-7,12,21,-7,0,321,0,0
9,4,24,-7,0,389,0,0
7,8,35,1,0,416,0,0
-4,-3,45,-7,0,476,0,0
8,0,36,0,0,534,0,0
-3,0,51,-3,0,569,0,0
6,-8,49,-8,54,525,0,56
10,-3,42,0,109,459,0,109
-7,-7,51,-8,0,375,0,160
8,-2,40,-3,0,330,46,228
9,5,45,-6,230,274,103,301
-8,-5,37,-6,298,146,157,355
8,10,25,-2,350,9,233,372
4,2,30,-9,366,0,310,380
-3,7,18,0,376,0,357,375
5,12,23,-9,375,0,372,367
-8,3,7,-2,369,0,0,339
8,8,0,-6,350,0,378,264
-9,6,16,-5,283,0,374,195
0,1,11,-3,204,0,369,124
0,3,18,-8,147,0,325,48
-4,-6,16,0,66,0,244,0
4,-6,18,-7,1,0,173,0
-9,3,19,0,0,0,96,0
6,-4,13,0,0,0,20,0
-7,-6,16,0,0,0,0,0
-8,3,5,-10,0,0,0,0
9,-5,11,-3,0,0,0,0
-4,0,12,-2,0,0,0,0
3,8,3,-7,0,0,0,0
8,0,9,0,0,0,0,0
-8,0,6,-8,0,62,0,0
-3,12,6,-8,0,176,0,0
3,7,12,0,0,273,0,0
-5,8,7,-9,0,336,0,0
5,3,11,-1,0,394,0,0
-6,4,6,-2,0,421,0,0
-5,1,-13,-3,0,469,0,0
7,0,-17,3,0,523,0,0
-2,-2,-22,-8,0,561,0,57
0,-7,-34,0,0,531,0,106
-5,-3,-42,-5,0,460,69,166
9,-8,-47,-5,111,386,123,242
-7,-2,-43,0,153,332,182,306
8,-4,-41,-5,221,265,260,354
-5,2,-37,1,291,122,334,369
7,4,-36,-6,350,1,363,378
-1,-3,-37,0,365,0,374,377
-7,14,-33,-3,379,0,368,372
11,2,-31,-3,374,0,36,351
-8,4,5,-2,368,0,0,277
11,7,-36,-3,343,0,342,200
-8,-2,-31,-2,277,0,269,132
10,5,-32,-6,201,0,194,0
-4,4,-29,-52,141,0,124,0
5,-10,-33,1,60,0,44,0
11,-8,-19,-4,0,0,0,0
-7,-4,-19,-1,0,0,0,0
13,-14,-17,-2,0,0,0,0
5,-5,-5,-4,0,0,0,0
1,-6,-8,-2,0,0,0,0
11,-9,3,-5,0,0,0,0
-3,4,9,-5,0,0,0,0
9,1,8,-4,0,1,0,0
10,2,15,-6,0,93,0,0
-5,9,26,0,0,0,0,0
4,0,24,-6,0,0,0,0
0,2,41,-6,0,282,0,0
-6,9,40,-2,0,345,0,0
10,5,40,-7,0,401,0,0
-8,7,51,-4,0,433,0,0
-2,0,40,-7,0,487,0,0
7,-2,45,-7,0,550,0,76
-5,-2,48,0,0,567,29,118
8,-5,40,-9,0,468,94,178
8,-5,47,0,74,417,144,248
9,-7,29,-8,116,344,217,326
-7,-1,32,-1,174,308,293,363
10,4,23,-8,252,221,352,379
-7,-3,18,-4,316,67,366,378
8,10,17,-6,355,0,0,373
-5,3,24,-4,368,0,0,361
-1,8,12,2,376,0,376,302
4,14,18,-9,374,0,373,223
-4,3,12,0,312,0,331,157
-8,9,19,-8,295,0,249,0
-8,3,15,-20,267,0,173,0
8,-2,23,-1,189,0,97,0
-1,5,11,-6,129,0,20,0
-2,4,15,-10,46,0,0,0
3,-7,9,3,0,0,0,0
-9,0,8,-8,0,0,0,0
8,-4,11,-7,0,0,0,0
-8,-4,3,-1,0,0,0,0
-6,5,11,-7,0,0,0,0
8,-1,3,0,0,0,0,0
-6,1,0,-6,0,0,0,0
2,8,15,-8,0,17,0,0
0,0,10,2,0,123,0,0
-8,0,10,-9,0,0,0,0
8,0,0,-4,0,0,0,0
2,10,-10,0,0,235,0,0
-6,8,-14,-7,0,315,0,0
5,8,-28,2,0,376,0,0
-6,2,-34,-1,0,413,0,17
-5,5,-37,-6,0,449,86,87
7,0,-52,1,0,498,135,121
-8,0,-41,-4,0,552,206,186
2,-5,-36,-2,0,548,280,266
0,-4,-35,-3,92,489,348,334
3,-6,-35,-3,127,417,364,365
-2,-8,-32,2,183,345,374,374
7,0,-32,-4,255,306,365,378
-7,-3,-33,-1,324,204,0,372
7,2,4,-4,361,52,0,366
-2,5,-35,1,372,0,327,312
4,0,-32,-3,379,0,248,222
1,11,-32,-1,373,0,169,153
-9,5,-31,-5,367,0,99,0
12,2,-35,0,321,0,24,0
-7,9,-19,-1,250,0,0,0
10,-6,-20,-3,178,0,0,0
-5,4,-13,-4,108,0,0,0
6,1,-8,0,29,0,0,0
0,-7,-9,-5,0,0,0,0
-6,-6,8,1,0,0,0,0
13,-1,9,-3,0,0,0,0
3,-12,9,-6,0,0,0,0
1,-3,19,-2,0,0,0,0
12,1,23,-7,0,0,0,0
-4,-9,22,-1,0,0,0,0
9,1,45,-6,0,0,0,0
8,22,42,-7,0,0,0,0
-6,4,44,0,0,22,0,0
4,-2,47,-5,0,129,0,0
0,12,42,-6,0,236,0,0
-6,3,52,-3,0,315,0,0
9,9,54,-8,0,375,40,68
3,2,38,-1,0,414,100,117
-2,5,43,-8,0,454,157,177
10,0,26,-1,0,521,238,252
-7,-6,33,-6,18,560,315,322
8,0,19,-7,86,543,362,363
-4,-6,22,-4,123,466,374,376
0,-8,6,-7,0,399,377,378
0,-4,19,-3,0,326,375,370
-7,0,1,-9,183,289,0,364
9,7,1,-1,256,170,369,310
-7,-2,16,-8,318,26,314,231
8,13,16,-3,376,0,235,160
1,5,19,-5,375,0,161,80
1,7,19,-6,374,0,79,6
-8,14,14,-2,372,0,2,0
-12,0,16,0,363,0,0,0
0,10,4,-8,316,0,0,0
-12,1,6,1,247,0,0,0
9,-1,12,-1,168,0,0,0
-3,5,0,-9,111,0,0,0
0,2,8,1,34,0,0,0
-10,-8,7,-4,0,0,0,0
-2,3,6,-3,0,0,0,0
8,-6,16,-3,0,0,0,0
-8,1,5,-8,0,0,0,0
8,4,8,1,0,0,0,0
5,-1,7,-1,0,0,0,0
-6,3,-7,-7,0,0,0,0
5,10,-12,0,0,53,0,0
-2,4,-22,-5,0,0,0,0
-7,2,-33,0,0,0,0,0
7,9,-35,2,0,255,39,0
-8,8,-51,-6,0,330,113,68
-3,8,-41,-2,0,385,159,116
4,3,-45,-2,0,423,240,181
-6,5,-35,-4,0,466,312,258
5,-2,-34,0,0,528,364,318
5,-4,-30,-5,0,559,373,358
0,-6,-30,2,0,508,374,372
7,-5,-28,-4,53,441,36,378
9,-7,4,0,113,372,0,376
-8,-5,-30,-3,150,319,342,369
10,0,-29,-2,226,235,269,339
4,2,-32,-3,298,88,194,260
-2,3,-31,-4,351,0,123,185
8,3,-30,-3,366,0,48,1
-5,2,-31,11,378,0,0,0
10,9,-19,-5,372,0,0,48
-8,3,-20,1,368,0,0,0
12,2,-7,-6,336,0,0,0
-8,4,-7,-6,267,0,0,0
0,-8,3,-2,202,0,0,0
5,1,10,-5,135,0,0,0
-4,0,7,0,60,0,0,0
11,-9,11,-3,0,0,0,0
-4,-4,27,-5,0,0,0,0
7,-8,23,0,0,0,0,0
13,-13,42,-5,0,0,0,0
-7,1,38,-4,0,0,0,0
12,-8,39,-4,0,0,0,0
5,-5,51,-7,0,0,0,0
-1,8,40,0,0,27,0,0
8,-3,45,-4,0,1,0,0
-3,27,47,-2,0,0,50,0
6,13,40,-2,0,242,106,21
11,2,42,-8,0,315,154,86
-7,5,32,0,0,378,233,124
3,11,32,-7,0,416,307,185
1,0,25,-4,0,458,356,260
-9,3,18,-6,0,516,367,328
10,-9,0,-8,0,561,0,364
-9,-5,18,-1,0,544,378,377
0,-1,12,-9,0,459,376,377
-5,-11,16,0,89,393,373,370
8,3,11,-9,129,320,324,365
-5,-7,20,-4,193,277,242,318
10,9,14,-5,271,148,163,245
-7,-2,22,-6,328,6,88,176
8,6,12,-3,358,0,9,100
1,8,17,-9,372,0,0,22
0,8,9,1,376,0,0,0
3,13,9,0,373,0,0,0
-4,2,15,7,365,0,0,0
6,1,-2,-1,316,0,0,0
-7,8,11,0,241,0,0,0
8,1,10,-9,169,0,0,0
-5,0,0,2,98,0,0,0
0,5,16,-2,27,0,0,0
-1,-8,6,-8,0,0,0,0
-9,-7,11,2,0,0,0,0
9,2,11,-6,0,0,0,0
2,-8,-11,0,0,0,0,0
-3,3,-12,-2,0,0,0,0
5,4,-29,1,0,0,0,0
-8,-1,-36,-3,0,0,1,0
5,6,-35,-3,0,40,89,0
7,4,-53,-4,0,0,137,0
-9,0,-40,-2,0,0,202,16
7,9,-49,-6,0,248,289,76
0,10,-33,1,0,328,345,117
-3,5,-37,-5,0,385,365,184
7,4,-31,0,0,406,0,256
-8,3,-5,1,0,452,0,315
-5,-1,-33,-6,0,506,367,357
6,-3,-30,3,0,558,364,372
0,-5,-30,-6,0,542,321,378
7,-2,-31,1,41,468,243,374
4,-7,-33,-4,106,400,163,368
-1,-5,-27,-5,145,333,93,334
1,-5,-30,-2,208,284,19,264
4,0,-25,-5,280,152,0,184
-8,2,-20,0,339,12,0,118
9,9,-15,-3,364,0,0,40
-5,1,-3,0,376,0,0,0
8,10,-7,-4,377,0,0,0
-3,8,7,0,369,0,0,0
5,2,9,-1,356,0,0,0
11,8,7,0,294,0,0,0
-9,-1,19,-4,223,0,0,0
12,-1,28,-4,152,0,0,0
-5,-3,22,-4,74,0,0,0
10,-10,32,-6,0,0,0,0
-5,-5,42,0,0,0,0,0
-4,-6,42,-5,0,0,0,0
11,-13,50,-2,0,0,0,0
-2,-6,43,-2,0,0,0,0
7,-1,50,-7,0,0,0,0
11,-1,52,-3,0,0,49,0
-6,0,36,-4,0,0,106,0
11,3,46,-6,0,41,163,0
6,0,26,-1,0,132,248,10
-4,12,31,-8,0,248,320,93
9,6,20,0,0,312,364,128
-5,4,24,-8,0,381,374,196
6,6,6,-1,0,410,378,273
11,-5,16,-8,0,463,376,343
-8,5,0,-3,0,522,0,367
10,-6,13,-6,0,565,373,380
3,-4,10,-6,0,537,314,375
32,-4,23,-5,0,450,233,369
0,-10,14,-9,73,389,159,353
13,3,21,2,120,329,82,289
-7,-8,12,-8,182,278,8,210
8,4,17,-2,256,156,0,137
-5,3,12,0,318,15,0,0
6,12,4,-7,357,0,0,53
-1,16,13,-2,368,0,0,0
-8,3,4,-4,376,0,0,0
9,15,9,-10,373,0,0,0
-9,12,7,2,368,0,0,0
9,4,-2,-3,331,0,0,0
-9,5,16,-7,259,0,0,0
6,-2,6,0,182,0,0,0
-6,-7,7,-4,116,0,0,0
-10,3,7,-8,31,0,0,0
10,-3,-6,-1,0,0,0,0
-10,-5,-15,-1,0,0,0,0
8,0,-23,2,0,0,0,0
0,-9,-34,-2,0,0,5,0
-2,4,-41,-5,0,0,92,0
3,5,-50,-1,0,0,135,0
-8,0,-40,-5,0,0,199,0
5,8,-44,1,0,74,289,0
6,4,-36,-6,0,0,350,54
-8,0,-39,-7,0,182,367,108
8,8,-33,2,0,273,375,156
-2,11,-34,-8,0,345,369,233
-2,6,-32,2,0,394,0,306
8,8,15,-6,0,428,0,354
-7,2,-35,3,0,477,324,370
-3,-1,-29,3,0,532,245,376
6,-5,-31,-8,0,558,171,377
0,-4,-30,0,0,501,98,373
-6,-6,-34,-6,60,433,27,356
5,-8,-31,1,116,369,0,298
-2,0,-16,-3,151,310,0,210
2,-2,-19,-4,222,231,0,141
1,0,-4,0,293,86,0,0
-8,0,-8,-2,348,0,0,57
9,9,3,-3,366,0,0,0
-6,2,12,-1,377,0,0,0
9,6,7,-5,373,0,0,0
-5,7,12,0,367,0,0,0
6,-1,27,-4,345,0,0,0
-1,3,23,-4,282,0,0,0
-8,-4,42,-2,212,0,0,0
11,-5,41,-7,138,0,0,0
-7,-2,39,-3,63,0,0,0
11,-7,51,-4,0,0,0,0
-6,-8,39,-4,0,0,0,0
-3,-7,44,0,0,0,0,0
10,-8,49,-7,0,0,63,0
-3,-3,39,-1,0,0,114,0
7,-3,41,-3,0,0,168,0
11,-4,31,-6,0,0,248,0
-6,6,33,-3,0,66,318,7
11,1,24,-7,0,0,363,87
5,36,16,-2,0,0,0,127
-2,12,0,-7,0,268,0,195
10,5,16,-4,0,330,379,272
-5,0,13,-6,0,393,376,332
8,12,18,-7,0,425,370,367
10,-4,11,-5,0,477,308,378
-7,2,20,-8,0,533,229,377
5,-8,15,-2,0,566,149,370
1,-8,24,-8,0,522,72,358
3,0,11,-2,0,444,0,297
1,-11,15,-7,82,375,0,217
13,5,8,-4,126,325,0,148
-8,0,9,0,193,269,0,0
10,-2,16,-6,272,139,0,72
-7,10,0,-7,331,0,0,0
7,3,11,2,358,0,0,0
-2,15,11,-8,372,0,0,0
2,6,-1,1,375,0,0,0
-1,9,12,-1,373,0,0,0
-9,15,8,-9,363,0,0,0
9,-1,10,2,309,0,0,0
-10,7,10,-5,232,0,0,0
7,3,-11,-4,158,0,0,0
-7,-5,-12,-2,88,0,0,0
5,1,-29,-9,15,0,0,0
10,-4,-33,2,0,0,26,0
-9,-7,-36,0,0,0,112,0
9,2,-43,-8,0,0,152,0
0,-2,-40,1,0,0,235,0
0,0,-40,-5,0,0,309,0
10,5,-33,-2,0,0,361,0
-8,2,-36,-4,0,0,368,44
6,1,-30,-8,0,66,374,104
7,8,-36,3,0,0,364,157
-7,0,0,-7,0,166,0,220
4,8,-30,2,0,268,360,291
-3,13,-37,-5,0,340,307,351
-10,3,-29,-8,0,396,234,368
8,5,-30,4,0,422,161,376
-8,1,-32,-8,0,468,92,375
-3,0,-30,2,0,525,21,370
5,-3,-26,-6,0,560,0,356
1,-5,-17,3,0,523,0,293
-7,-5,-23,0,70,448,0,218
8,1,-5,-6,122,264,0,149
-3,1,-7,0,160,219,0,0
4,0,-3,0,234,178,0,81
0,0,11,-6,300,114,0,7
-8,7,9,0,350,0,0,0
10,2,17,-4,369,0,0,0
-7,4,27,-3,378,0,0,0
9,5,22,-1,372,0,0,0
-6,7,33,-6,367,0,0,0
8,3,43,0,336,0,0,0
-3,-3,41,0,274,0,0,0
-7,5,48,-8,205,0,0,0
9,-4,44,0,134,0,0,0
6,-5,51,-5,0,0,9,0
-6,-6,43,0,0,0,70,0
-6,-7,36,-1,0,0,120,0
-2,-7,44,-8,0,0,188,0
10,-5,27,-3,0,0,273,0
-5,-6,32,-4,0,0,339,0
-3,-2,22,-4,0,0,368,0
11,0,23,-5,0,0,378,50
-6,24,8,-7,0,0,377,111
5,0,17,0,0,0,0,150
4,8,7,-7,0,92,0,226
-6,8,13,-1,0,185,368,304
11,5,9,-6,0,282,310,361
6,9,22,-3,0,342,232,374
-4,1,15,-5,0,401,156,381
8,8,23,-4,0,427,80,373
-5,-2,10,-6,0,489,0,366
6,0,11,-7,0,542,0,317
12,-4,11,-4,4,565,0,246
-11,-5,6,-6,77,508,0,173
14,-3,14,-1,0,428,0,98
124,-11,2,-8,0,357,0,21
-8,5,10,-2,185,304,0,0
12,-1,7,73,269,218,0,0
-9,1,-2,-5,329,74,0,0
8,9,18,-3,360,0,0,0
7,7,3,0,373,0,0,0
-6,15,7,-8,375,0,0,0
8,7,8,-6,372,0,0,0
-9,10,-7,-2,363,0,0,0
9,14,-12,-8,309,0,0,0
-10,0,-24,0,233,0,0,0
8,5,-35,-7,159,0,21,0
-10,2,-40,0,84,0,106,0
-7,-3,-46,1,17,0,217,0
7,0,-46,-7,0,0,240,0
-8,0,-48,-3,0,0,315,0
5,-9,-34,-3,0,0,362,0
-2,-5,-40,-5,0,0,372,0
-8,-2,-29,-2,0,0,375,24
8,1,-36,-7,0,0,0,94
-8,7,365,1,0,0,0,134
-2,-1,-28,-6,0,28,358,214
3,13,-34,1,0,0,292,284
-8,35,-27,-3,0,0,223,349
6,9,-33,-4,0,245,148,367
7,7,-28,-1,0,314,79,377
-9,11,-32,-8,0,384,4,376
8,3,-32,2,0,412,0,373
-2,3,-16,-5,0,460,0,354
-1,0,-20,0,0,517,0,285
7,-4,-9,-5,2,557,0,200
-8,-5,-6,0,70,528,0,134
9,-5,0,-4,123,451,0,51
0,-5,11,-2,0,386,0,0
0,-5,7,0,0,338,0,0
-5,-4,10,0,163,267,0,0
-7,2,25,0,240,135,0,0
10,5,23,-7,312,7,0,0
-7,3,40,-3,356,0,0,0
11,11,41,-3,370,0,0,0
-7,4,38,-5,376,0,0,0
10,7,51,-1,367,0,0,0
-7,9,40,-4,363,0,0,0
7,1,43,-8,190,0,20,0
2,3,49,0,170,0,82,0
2,0,39,-5,148,0,128,0
0,-6,42,-3,112,0,192,0
-1,-8,23,-5,36,0,279,0
4,-5,23,-5,0,0,342,0
-10,-6,27,0,0,0,368,0
1,-7,19,-7,0,0,378,0
3,-4,17,0,0,0,376,0
-5,-8,12,-3,0,0,0,64
8,-2,86,-8,0,0,0,118
9,1,16,-2,0,0,357,161
-6,2,12,-8,0,8,274,242
7,5,19,-2,0,0,201,317
3,9,14,-7,0,186,120,363
-7,3,23,-5,0,273,40,376
12,9,13,-4,0,337,0,382
-7,6,17,-8,0,398,0,375
-3,6,7,-3,0,429,0,369
9,-4,8,-8,0,484,0,327
-7,-2,17,-1,0,545,0,258
8,-2,-2,-9,0,568,0,187
0,-6,13,-5,0,506,0,113
0,-5,10,-5,0,444,0,29
-5,-6,-1,-4,22,362,0,0
-10,-7,16,62,90,324,0,0
13,5,6,-3,135,246,0,0
-9,-3,12,-9,204,108,0,0
13,11,12,1,285,0,0,0
-9,2,-12,-6,339,0,0,0
9,9,-29,-8,362,0,8,0
-5,11,-29,0,374,0,25,0
-7,4,-33,-5,374,0,57,0
8,10,-46,-3,369,0,125,0
-8,1,-44,-4,358,0,170,0
9,0,-41,-5,296,0,258,0
-9,4,-37,2,228,0,327,0
8,0,-32,-7,152,0,366,0
2,-5,-38,-7,84,0,373,0
-6,0,-29,0,17,0,370,0
7,-4,-36,-5,0,0,0,0
-8,-9,0,1,0,0,0,0
5,4,-28,-5,0,0,349,75
-4,-4,-39,-1,0,0,270,122
-8,2,-28,-2,0,0,198,195
8,9,-36,-7,0,0,115,266
-1,-1,-27,3,0,0,45,328
0,9,-35,-5,0,0,0,364
8,13,-26,2,0,202,0,376
-8,7,-17,-5,0,292,0,378
6,9,-15,0,0,357,0,375
6,10,-4,-4,0,401,0,364
-8,3,-7,-3,0,430,0,303
3,0,7,-1,0,482,0,220
-2,-3,12,-4,0,542,0,0
-9,-4,8,146,0,554,0,0
8,-3,17,-2,0,493,0,76
5,-6,26,-5,0,413,0,0
2,-3,22,1,58,351,0,0
-3,-4,44,-1,117,306,0,0
6,-1,40,-6,157,210,0,0
-7,2,39,0,231,61,0,0
9,7,51,-4,302,0,0,0
-7,3,46,-3,349,0,0,0
5,7,49,0,367,0,26,0
1,4,46,-7,376,0,86,0
1,5,36,1,375,0,134,0
3,8,43,-3,368,0,209,0
-3,-3,26,-7,351,0,294,0
9,2,31,0,284,0,351,0
-6,-3,24,-6,224,0,368,0
8,-8,21,0,154,0,380,0
-2,-7,8,-2,82,0,376,0
5,-4,1,-8,7,0,0,0
13,-10,8,-4,0,0,376,118
-6,-5,11,-4,0,0,355,125
2,-5,18,0,0,0,270,150
5,-6,15,-6,0,0,204,223
0,2,13,-5,0,0,118,300
10,3,24,-4,0,49,42,352
-3,0,14,-7,0,0,0,372
-3,3,18,-2,0,156,0,381
9,8,4,-8,0,242,0,373
0,5,4,0,0,321,0,369
3,10,13,-8,0,382,0,348
11,-1,2,-4,0,423,0,277
-7,6,10,-6,0,468,0,204
11,0,5,-7,0,531,0,0
5,-6,6,0,0,560,0,0
-4,-3,17,-3,0,528,0,52
10,-9,4,-6,1,457,0,0
-7,-5,8,1,69,385,0,0
9,-3,5,-8,1,322,0,0
20,0,-8,-1,0,272,0,0
-3,0,-12,-5,165,146,0,0
3,5,-24,-8,243,15,0,0
14,13,-33,2,313,0,50,0
-9,4,-42,-8,355,0,122,0
11,11,-50,-6,366,0,170,0
-7,11,-39,-1,376,0,258,0
6,3,-47,-8,368,0,331,0
-7,10,-34,1,366,0,366,0
4,0,-40,0,324,0,374,0
-4,0,-30,-8,256,0,369,0
-10,4,-3,2,186,0,0,0
9,-8,2,-3,114,0,366,0
-10,-6,-30,-3,34,0,336,0
9,2,-34,2,0,0,254,51
-9,-6,-31,-8,0,0,184,104
-7,1,-36,3,0,0,103,151
8,4,-28,-6,0,0,31,229
-5,-2,-33,2,0,0,0,300
4,4,-20,0,0,0,0,351
9,6,-21,-7,0,0,0,367
-8,2,-20,5,0,0,0,378
0,9,-2,-8,0,188,0,376
2,9,-7,3,0,278,0,373
-5,8,2,-7,0,344,0,349
7,11,10,-5,0,396,0,274
-8,3,6,0,0,430,0,208
-9,0,23,-8,0,483,0,133
9,3,28,0,0,532,0,62
-3,-5,26,-6,0,557,0,0
1,-3,41,0,0,504,0,0
8,-6,42,0,28,429,0,0
-9,-8,44,-5,99,360,0,0
12,-4,49,-3,0,319,0,0
1,0,40,1,0,210,0,0
-7,4,53,-5,197,65,66,0
9,5,40,-4,278,0,118,0
-6,7,43,0,336,0,181,0
-7,7,34,-6,365,0,262,0
11,7,31,0,376,0,330,0
-8,8,24,-5,375,0,362,0
10,1,12,0,368,0,373,0
-8,5,22,0,350,0,379,0
11,0,2,-5,277,0,0,0
-6,-1,0,-8,212,0,0,0
7,-5,18,-6,144,0,366,0
-2,-8,8,-6,77,0,306,0
-6,-5,21,-1,6,0,225,51
12,-7,15,-16,0,0,145,118
-6,-10,21,-8,0,0,62,164
3,-2,15,-14,0,0,0,255
4,-6,13,-1,0,0,0,324
-5,0,8,-6,0,0,0,368
9,4,5,-5,0,33,0,378
8,0,15,-3,0,0,0,380
-2,0,0,-6,0,133,0,374
8,12,5,-4,0,240,0,363
0,4,11,-9,0,318,0,300
-6,9,1,-2,0,378,0,226
10,0,13,-8,0,412,0,0
1,1,7,0,0,452,0,0
1,1,3,-2,0,509,0,79
10,-8,9,-8,0,559,0,1
-8,-6,1,-2,0,553,0,0
10,-2,-8,-5,0,472,0,0
-8,-10,-11,-8,52,408,0,0
-5,1,-30,1,109,336,8,0
0,-8,-32,-4,0,297,85,0
